seed,gse_type,log_file,gse_id,total_energy_consumed_pct,tasks_completed
14,gas,seed014_gas.log,7,409.0,14
14,gas,seed014_gas.log,8,406.0,13
15,gas,seed015_gas.log,1,263.0,17
15,gas,seed015_gas.log,2,283.0,18
15,gas,seed015_gas.log,3,386.0,21
15,gas,seed015_gas.log,4,333.0,13
15,gas,seed015_gas.log,5,355.0,13
15,gas,seed015_gas.log,6,409.0,14
15,gas,seed015_gas.log,7,305.0,13
15,gas,seed015_gas.log,8,353.0,13
18,gas,seed018_gas.log,1,333.0,18
18,gas,seed018_gas.log,2,294.0,14
18,gas,seed018_gas.log,3,343.0,13
18,gas,seed018_gas.log,4,346.0,14
18,gas,seed018_gas.log,5,345.0,16
18,gas,seed018_gas.log,6,408.0,19
18,gas,seed018_gas.log,7,408.0,14
18,gas,seed018_gas.log,8,406.0,15
20,gas,seed020_gas.log,1,310.0,15
20,gas,seed020_gas.log,2,307.0,16
20,gas,seed020_gas.log,3,345.0,17
20,gas,seed020_gas.log,4,391.0,21
20,gas,seed020_gas.log,5,416.0,15
20,gas,seed020_gas.log,6,336.0,15
20,gas,seed020_gas.log,7,413.0,14
20,gas,seed020_gas.log,8,357.0,11
17,gas,seed017_gas.log,1,370.0,22
17,gas,seed017_gas.log,2,297.0,18
17,gas,seed017_gas.log,3,342.0,16
17,gas,seed017_gas.log,4,329.0,15
17,gas,seed017_gas.log,5,358.0,12
17,gas,seed017_gas.log,6,321.0,15
17,gas,seed017_gas.log,7,400.0,12
17,gas,seed017_gas.log,8,401.0,14
22,gas,seed022_gas.log,1,306.0,19
22,gas,seed022_gas.log,2,321.0,16
22,gas,seed022_gas.log,3,341.0,17
22,gas,seed022_gas.log,4,314.0,14
22,gas,seed022_gas.log,5,360.0,16
22,gas,seed022_gas.log,6,321.0,11
22,gas,seed022_gas.log,7,397.0,17
22,gas,seed022_gas.log,8,352.0,13
23,gas,seed023_gas.log,1,338.0,15
23,gas,seed023_gas.log,2,390.0,21
23,gas,seed023_gas.log,3,345.0,15
23,gas,seed023_gas.log,4,301.0,16
23,gas,seed023_gas.log,5,457.0,18
23,gas,seed023_gas.log,6,302.0,11
23,gas,seed023_gas.log,7,420.0,16
23,gas,seed023_gas.log,8,321.0,8
19,gas,seed019_gas.log,1,335.0,19
19,gas,seed019_gas.log,2,378.0,22
19,gas,seed019_gas.log,3,342.0,15
19,gas,seed019_gas.log,4,432.0,16
19,gas,seed019_gas.log,5,414.0,13
19,gas,seed019_gas.log,6,313.0,12
19,gas,seed019_gas.log,7,438.0,14
19,gas,seed019_gas.log,8,419.0,12
21,gas,seed021_gas.log,1,314.0,18
21,gas,seed021_gas.log,2,295.0,15
21,gas,seed021_gas.log,3,417.0,19
21,gas,seed021_gas.log,4,267.0,13
21,gas,seed021_gas.log,5,385.0,17
21,gas,seed021_gas.log,6,368.0,14
21,gas,seed021_gas.log,7,387.0,16
21,gas,seed021_gas.log,8,430.0,14
26,gas,seed026_gas.log,1,330.0,20
26,gas,seed026_gas.log,2,322.0,19
26,gas,seed026_gas.log,3,318.0,15
26,gas,seed026_gas.log,4,323.0,14
26,gas,seed026_gas.log,5,321.0,13
26,gas,seed026_gas.log,6,294.0,13
26,gas,seed026_gas.log,7,384.0,17
26,gas,seed026_gas.log,8,343.0,12
24,gas,seed024_gas.log,1,306.0,19
24,gas,seed024_gas.log,2,310.0,19
24,gas,seed024_gas.log,3,397.0,17
24,gas,seed024_gas.log,4,325.0,14
24,gas,seed024_gas.log,5,317.0,14
24,gas,seed024_gas.log,6,402.0,18
24,gas,seed024_gas.log,7,359.0,12
24,gas,seed024_gas.log,8,335.0,14
27,gas,seed027_gas.log,1,309.0,15
27,gas,seed027_gas.log,2,307.0,19
27,gas,seed027_gas.log,3,317.0,17
27,gas,seed027_gas.log,4,386.0,17
27,gas,seed027_gas.log,5,311.0,15
27,gas,seed027_gas.log,6,325.0,12
27,gas,seed027_gas.log,7,396.0,11
27,gas,seed027_gas.log,8,390.0,17
25,gas,seed025_gas.log,1,310.0,17
25,gas,seed025_gas.log,2,335.0,17
25,gas,seed025_gas.log,3,310.0,18
25,gas,seed025_gas.log,4,304.0,15
25,gas,seed025_gas.log,5,314.0,13
25,gas,seed025_gas.log,6,424.0,17
25,gas,seed025_gas.log,7,378.0,13
25,gas,seed025_gas.log,8,329.0,14
29,gas,seed029_gas.log,1,284.0,19
29,gas,seed029_gas.log,2,331.0,18
29,gas,seed029_gas.log,3,333.0,18
29,gas,seed029_gas.log,4,355.0,16
29,gas,seed029_gas.log,5,390.0,15
29,gas,seed029_gas.log,6,415.0,16
29,gas,seed029_gas.log,7,409.0,17
29,gas,seed029_gas.log,8,264.0,7
28,gas,seed028_gas.log,1,312.0,17
28,gas,seed028_gas.log,2,325.0,16
28,gas,seed028_gas.log,3,334.0,14
28,gas,seed028_gas.log,4,313.0,16
28,gas,seed028_gas.log,5,334.0,14
28,gas,seed028_gas.log,6,402.0,15
28,gas,seed028_gas.log,7,382.0,16
28,gas,seed028_gas.log,8,420.0,15
33,gas,seed033_gas.log,1,300.0,16
33,gas,seed033_gas.log,2,303.0,17
33,gas,seed033_gas.log,3,306.0,17
33,gas,seed033_gas.log,4,276.0,16
33,gas,seed033_gas.log,5,326.0,13
33,gas,seed033_gas.log,6,366.0,13
33,gas,seed033_gas.log,7,396.0,17
33,gas,seed033_gas.log,8,327.0,13
30,gas,seed030_gas.log,1,326.0,16
30,gas,seed030_gas.log,2,300.0,16
30,gas,seed030_gas.log,3,324.0,15
30,gas,seed030_gas.log,4,376.0,18
30,gas,seed030_gas.log,5,350.0,15
30,gas,seed030_gas.log,6,325.0,17
30,gas,seed030_gas.log,7,330.0,15
30,gas,seed030_gas.log,8,473.0,15
32,gas,seed032_gas.log,1,305.0,16
32,gas,seed032_gas.log,2,295.0,18
32,gas,seed032_gas.log,3,326.0,15
32,gas,seed032_gas.log,4,338.0,14
32,gas,seed032_gas.log,5,356.0,18
32,gas,seed032_gas.log,6,429.0,16
32,gas,seed032_gas.log,7,427.0,12
32,gas,seed032_gas.log,8,352.0,13
31,gas,seed031_gas.log,1,296.0,17
31,gas,seed031_gas.log,2,295.0,16
31,gas,seed031_gas.log,3,304.0,14
31,gas,seed031_gas.log,4,394.0,19
31,gas,seed031_gas.log,5,424.0,17
31,gas,seed031_gas.log,6,303.0,12
31,gas,seed031_gas.log,7,310.0,12
31,gas,seed031_gas.log,8,429.0,11
35,gas,seed035_gas.log,1,307.0,17
35,gas,seed035_gas.log,2,336.0,17
35,gas,seed035_gas.log,3,316.0,14
35,gas,seed035_gas.log,4,304.0,14
35,gas,seed035_gas.log,5,383.0,18
35,gas,seed035_gas.log,6,327.0,12
35,gas,seed035_gas.log,7,311.0,13
35,gas,seed035_gas.log,8,427.0,16
34,gas,seed034_gas.log,1,262.0,14
34,gas,seed034_gas.log,2,295.0,16
34,gas,seed034_gas.log,3,311.0,17
34,gas,seed034_gas.log,4,351.0,16
34,gas,seed034_gas.log,5,335.0,18
34,gas,seed034_gas.log,6,371.0,17
34,gas,seed034_gas.log,7,326.0,13
34,gas,seed034_gas.log,8,382.0,15
37,gas,seed037_gas.log,1,300.0,18
37,gas,seed037_gas.log,2,311.0,17
37,gas,seed037_gas.log,3,310.0,15
37,gas,seed037_gas.log,4,376.0,16
37,gas,seed037_gas.log,5,330.0,14
37,gas,seed037_gas.log,6,297.0,11
37,gas,seed037_gas.log,7,365.0,14
37,gas,seed037_gas.log,8,415.0,15
36,gas,seed036_gas.log,1,306.0,19
36,gas,seed036_gas.log,2,324.0,16
36,gas,seed036_gas.log,3,316.0,13
36,gas,seed036_gas.log,4,342.0,17
36,gas,seed036_gas.log,5,322.0,15
36,gas,seed036_gas.log,6,334.0,15
36,gas,seed036_gas.log,7,420.0,13
36,gas,seed036_gas.log,8,421.0,19
41,gas,seed041_gas.log,1,292.0,19
41,gas,seed041_gas.log,2,302.0,16
41,gas,seed041_gas.log,3,315.0,12
41,gas,seed041_gas.log,4,299.0,13
41,gas,seed041_gas.log,5,298.0,14
41,gas,seed041_gas.log,6,327.0,17
41,gas,seed041_gas.log,7,433.0,18
41,gas,seed041_gas.log,8,344.0,14
42,gas,seed042_gas.log,1,309.0,17
42,gas,seed042_gas.log,2,314.0,20
42,gas,seed042_gas.log,3,330.0,18
42,gas,seed042_gas.log,4,390.0,15
42,gas,seed042_gas.log,5,304.0,9
42,gas,seed042_gas.log,6,308.0,13
42,gas,seed042_gas.log,7,436.0,17
42,gas,seed042_gas.log,8,404.0,13
39,gas,seed039_gas.log,1,344.0,17
39,gas,seed039_gas.log,2,333.0,15
39,gas,seed039_gas.log,3,340.0,17
39,gas,seed039_gas.log,4,324.0,14
39,gas,seed039_gas.log,5,346.0,12
39,gas,seed039_gas.log,6,370.0,15
39,gas,seed039_gas.log,7,400.0,17
39,gas,seed039_gas.log,8,416.0,17
40,gas,seed040_gas.log,1,314.0,16
40,gas,seed040_gas.log,2,334.0,16
40,gas,seed040_gas.log,3,377.0,19
40,gas,seed040_gas.log,4,342.0,14
40,gas,seed040_gas.log,5,396.0,16
40,gas,seed040_gas.log,6,430.0,18
40,gas,seed040_gas.log,7,307.0,11
40,gas,seed040_gas.log,8,350.0,11
38,gas,seed038_gas.log,1,267.0,16
38,gas,seed038_gas.log,2,293.0,13
38,gas,seed038_gas.log,3,335.0,14
38,gas,seed038_gas.log,4,334.0,16
38,gas,seed038_gas.log,5,388.0,20
38,gas,seed038_gas.log,6,413.0,15
38,gas,seed038_gas.log,7,361.0,12
38,gas,seed038_gas.log,8,411.0,15
43,gas,seed043_gas.log,1,315.0,19
43,gas,seed043_gas.log,2,305.0,16
43,gas,seed043_gas.log,3,314.0,16
43,gas,seed043_gas.log,4,302.0,14
43,gas,seed043_gas.log,5,346.0,16
43,gas,seed043_gas.log,6,396.0,17
43,gas,seed043_gas.log,7,327.0,14
43,gas,seed043_gas.log,8,404.0,12
44,gas,seed044_gas.log,1,314.0,18
44,gas,seed044_gas.log,2,297.0,16
44,gas,seed044_gas.log,3,396.0,18
44,gas,seed044_gas.log,4,356.0,14
44,gas,seed044_gas.log,5,413.0,16
44,gas,seed044_gas.log,6,406.0,18
44,gas,seed044_gas.log,7,341.0,9
44,gas,seed044_gas.log,8,399.0,14
47,gas,seed047_gas.log,1,320.0,18
47,gas,seed047_gas.log,2,301.0,14
47,gas,seed047_gas.log,3,332.0,20
47,gas,seed047_gas.log,4,402.0,17
47,gas,seed047_gas.log,5,345.0,15
47,gas,seed047_gas.log,6,403.0,15
47,gas,seed047_gas.log,7,315.0,11
47,gas,seed047_gas.log,8,349.0,12
48,gas,seed048_gas.log,1,313.0,16
48,gas,seed048_gas.log,2,315.0,15
48,gas,seed048_gas.log,3,391.0,18
48,gas,seed048_gas.log,4,380.0,16
48,gas,seed048_gas.log,5,304.0,14
48,gas,seed048_gas.log,6,407.0,17
48,gas,seed048_gas.log,7,375.0,15
48,gas,seed048_gas.log,8,338.0,12
45,gas,seed045_gas.log,1,302.0,17
45,gas,seed045_gas.log,2,315.0,16
45,gas,seed045_gas.log,3,310.0,12
45,gas,seed045_gas.log,4,356.0,18
45,gas,seed045_gas.log,5,396.0,16
45,gas,seed045_gas.log,6,289.0,10
45,gas,seed045_gas.log,7,360.0,13
45,gas,seed045_gas.log,8,390.0,13
46,gas,seed046_gas.log,1,312.0,19
46,gas,seed046_gas.log,2,303.0,15
46,gas,seed046_gas.log,3,385.0,19
46,gas,seed046_gas.log,4,326.0,11
46,gas,seed046_gas.log,5,432.0,16
46,gas,seed046_gas.log,6,420.0,15
46,gas,seed046_gas.log,7,438.0,17
46,gas,seed046_gas.log,8,420.0,11
51,gas,seed051_gas.log,1,311.0,17
51,gas,seed051_gas.log,2,380.0,18
51,gas,seed051_gas.log,3,319.0,17
51,gas,seed051_gas.log,4,314.0,14
51,gas,seed051_gas.log,5,345.0,16
51,gas,seed051_gas.log,6,321.0,10
51,gas,seed051_gas.log,7,320.0,13
51,gas,seed051_gas.log,8,389.0,17
49,gas,seed049_gas.log,1,328.0,20
49,gas,seed049_gas.log,2,311.0,15
49,gas,seed049_gas.log,3,302.0,14
49,gas,seed049_gas.log,4,326.0,18
49,gas,seed049_gas.log,5,315.0,12
49,gas,seed049_gas.log,6,422.0,16
49,gas,seed049_gas.log,7,376.0,15
49,gas,seed049_gas.log,8,408.0,12
50,gas,seed050_gas.log,1,315.0,16
50,gas,seed050_gas.log,2,320.0,15
50,gas,seed050_gas.log,3,353.0,17
50,gas,seed050_gas.log,4,341.0,18
50,gas,seed050_gas.log,5,305.0,14
50,gas,seed050_gas.log,6,315.0,16
50,gas,seed050_gas.log,7,336.0,16
50,gas,seed050_gas.log,8,318.0,10
53,gas,seed053_gas.log,1,297.0,16
53,gas,seed053_gas.log,2,366.0,24
53,gas,seed053_gas.log,3,310.0,13
53,gas,seed053_gas.log,4,352.0,15
53,gas,seed053_gas.log,5,409.0,17
53,gas,seed053_gas.log,6,320.0,11
53,gas,seed053_gas.log,7,405.0,13
53,gas,seed053_gas.log,8,353.0,12
54,gas,seed054_gas.log,1,307.0,17
54,gas,seed054_gas.log,2,334.0,18
54,gas,seed054_gas.log,3,316.0,15
54,gas,seed054_gas.log,4,347.0,16
54,gas,seed054_gas.log,5,393.0,15
54,gas,seed054_gas.log,6,398.0,17
54,gas,seed054_gas.log,7,380.0,14
54,gas,seed054_gas.log,8,302.0,10
52,gas,seed052_gas.log,1,302.0,15
52,gas,seed052_gas.log,2,314.0,20
52,gas,seed052_gas.log,3,317.0,12
52,gas,seed052_gas.log,4,341.0,17
52,gas,seed052_gas.log,5,339.0,16
52,gas,seed052_gas.log,6,403.0,16
52,gas,seed052_gas.log,7,407.0,14
52,gas,seed052_gas.log,8,454.0,13
58,gas,seed058_gas.log,1,305.0,19
58,gas,seed058_gas.log,2,279.0,16
58,gas,seed058_gas.log,3,334.0,16
58,gas,seed058_gas.log,4,308.0,13
58,gas,seed058_gas.log,5,403.0,13
58,gas,seed058_gas.log,6,315.0,15
58,gas,seed058_gas.log,7,405.0,16
58,gas,seed058_gas.log,8,397.0,16
55,gas,seed055_gas.log,1,315.0,15
55,gas,seed055_gas.log,2,378.0,18
55,gas,seed055_gas.log,3,408.0,19
55,gas,seed055_gas.log,4,383.0,17
55,gas,seed055_gas.log,5,351.0,13
55,gas,seed055_gas.log,6,324.0,13
55,gas,seed055_gas.log,7,425.0,13
55,gas,seed055_gas.log,8,421.0,18
56,gas,seed056_gas.log,1,317.0,19
56,gas,seed056_gas.log,2,334.0,17
56,gas,seed056_gas.log,3,306.0,14
56,gas,seed056_gas.log,4,291.0,15
56,gas,seed056_gas.log,5,353.0,16
56,gas,seed056_gas.log,6,319.0,12
56,gas,seed056_gas.log,7,389.0,15
56,gas,seed056_gas.log,8,412.0,16
57,gas,seed057_gas.log,1,342.0,17
57,gas,seed057_gas.log,2,298.0,18
57,gas,seed057_gas.log,3,312.0,15
57,gas,seed057_gas.log,4,258.0,13
57,gas,seed057_gas.log,5,336.0,18
57,gas,seed057_gas.log,6,377.0,14
57,gas,seed057_gas.log,7,341.0,13
57,gas,seed057_gas.log,8,374.0,14
61,gas,seed061_gas.log,1,303.0,14
61,gas,seed061_gas.log,2,294.0,18
61,gas,seed061_gas.log,3,258.0,15
61,gas,seed061_gas.log,4,421.0,19
61,gas,seed061_gas.log,5,406.0,16
61,gas,seed061_gas.log,6,361.0,14
61,gas,seed061_gas.log,7,345.0,15
61,gas,seed061_gas.log,8,354.0,13
59,gas,seed059_gas.log,1,310.0,18
59,gas,seed059_gas.log,2,324.0,14
59,gas,seed059_gas.log,3,354.0,18
59,gas,seed059_gas.log,4,305.0,14
59,gas,seed059_gas.log,5,389.0,17
59,gas,seed059_gas.log,6,327.0,14
59,gas,seed059_gas.log,7,385.0,13
59,gas,seed059_gas.log,8,419.0,13
62,gas,seed062_gas.log,1,324.0,18
62,gas,seed062_gas.log,2,324.0,19
62,gas,seed062_gas.log,3,346.0,16
62,gas,seed062_gas.log,4,306.0,11
62,gas,seed062_gas.log,5,346.0,15
62,gas,seed062_gas.log,6,338.0,16
62,gas,seed062_gas.log,7,389.0,15
62,gas,seed062_gas.log,8,412.0,13
65,gas,seed065_gas.log,1,300.0,17
65,gas,seed065_gas.log,2,294.0,16
65,gas,seed065_gas.log,3,330.0,20
65,gas,seed065_gas.log,4,342.0,16
65,gas,seed065_gas.log,5,318.0,15
65,gas,seed065_gas.log,6,308.0,15
65,gas,seed065_gas.log,7,333.0,14
65,gas,seed065_gas.log,8,365.0,10
66,gas,seed066_gas.log,1,304.0,16
66,gas,seed066_gas.log,2,308.0,15
66,gas,seed066_gas.log,3,313.0,17
66,gas,seed066_gas.log,4,307.0,11
66,gas,seed066_gas.log,5,419.0,18
66,gas,seed066_gas.log,6,389.0,18
66,gas,seed066_gas.log,7,417.0,13
66,gas,seed066_gas.log,8,393.0,16
60,gas,seed060_gas.log,1,391.0,21
60,gas,seed060_gas.log,2,387.0,18
60,gas,seed060_gas.log,3,401.0,19
60,gas,seed060_gas.log,4,338.0,14
60,gas,seed060_gas.log,5,391.0,14
60,gas,seed060_gas.log,6,361.0,13
60,gas,seed060_gas.log,7,350.0,14
60,gas,seed060_gas.log,8,449.0,12
63,gas,seed063_gas.log,1,351.0,21
63,gas,seed063_gas.log,2,333.0,15
63,gas,seed063_gas.log,3,401.0,18
63,gas,seed063_gas.log,4,333.0,15
63,gas,seed063_gas.log,5,355.0,14
63,gas,seed063_gas.log,6,336.0,12
63,gas,seed063_gas.log,7,432.0,15
63,gas,seed063_gas.log,8,337.0,14
64,gas,seed064_gas.log,1,275.0,16
64,gas,seed064_gas.log,2,315.0,17
64,gas,seed064_gas.log,3,358.0,14
64,gas,seed064_gas.log,4,320.0,13
64,gas,seed064_gas.log,5,303.0,12
64,gas,seed064_gas.log,6,367.0,16
64,gas,seed064_gas.log,7,376.0,17
64,gas,seed064_gas.log,8,368.0,16
67,gas,seed067_gas.log,1,350.0,23
67,gas,seed067_gas.log,2,309.0,12
67,gas,seed067_gas.log,3,324.0,15
67,gas,seed067_gas.log,4,291.0,15
67,gas,seed067_gas.log,5,413.0,15
67,gas,seed067_gas.log,6,332.0,15
67,gas,seed067_gas.log,7,352.0,15
67,gas,seed067_gas.log,8,432.0,14
68,gas,seed068_gas.log,1,304.0,17
68,gas,seed068_gas.log,2,317.0,18
68,gas,seed068_gas.log,3,347.0,16
68,gas,seed068_gas.log,4,309.0,11
68,gas,seed068_gas.log,5,342.0,15
68,gas,seed068_gas.log,6,481.0,20
68,gas,seed068_gas.log,7,325.0,11
68,gas,seed068_gas.log,8,418.0,14
69,gas,seed069_gas.log,1,315.0,17
69,gas,seed069_gas.log,2,327.0,17
69,gas,seed069_gas.log,3,320.0,15
69,gas,seed069_gas.log,4,382.0,17
69,gas,seed069_gas.log,5,432.0,16
69,gas,seed069_gas.log,6,318.0,12
69,gas,seed069_gas.log,7,359.0,12
69,gas,seed069_gas.log,8,343.0,16
72,gas,seed072_gas.log,1,300.0,17
72,gas,seed072_gas.log,2,290.0,15
72,gas,seed072_gas.log,3,333.0,17
72,gas,seed072_gas.log,4,324.0,12
72,gas,seed072_gas.log,5,346.0,14
72,gas,seed072_gas.log,6,464.0,18
72,gas,seed072_gas.log,7,400.0,14
72,gas,seed072_gas.log,8,323.0,17
71,gas,seed071_gas.log,1,266.0,14
71,gas,seed071_gas.log,2,355.0,20
71,gas,seed071_gas.log,3,322.0,14
71,gas,seed071_gas.log,4,348.0,14
71,gas,seed071_gas.log,5,338.0,16
71,gas,seed071_gas.log,6,342.0,16
71,gas,seed071_gas.log,7,353.0,12
71,gas,seed071_gas.log,8,433.0,16
70,gas,seed070_gas.log,1,257.0,14
70,gas,seed070_gas.log,2,308.0,18
70,gas,seed070_gas.log,3,331.0,16
70,gas,seed070_gas.log,4,353.0,15
70,gas,seed070_gas.log,5,325.0,10
70,gas,seed070_gas.log,6,329.0,14
70,gas,seed070_gas.log,7,351.0,18
70,gas,seed070_gas.log,8,493.0,17
76,gas,seed076_gas.log,1,292.0,17
76,gas,seed076_gas.log,2,337.0,19
76,gas,seed076_gas.log,3,321.0,15
76,gas,seed076_gas.log,4,331.0,17
76,gas,seed076_gas.log,5,319.0,10
76,gas,seed076_gas.log,6,307.0,11
76,gas,seed076_gas.log,7,394.0,16
76,gas,seed076_gas.log,8,441.0,13
78,gas,seed078_gas.log,1,347.0,19
78,gas,seed078_gas.log,2,321.0,18
78,gas,seed078_gas.log,3,319.0,17
78,gas,seed078_gas.log,4,346.0,14
78,gas,seed078_gas.log,5,331.0,13
78,gas,seed078_gas.log,6,334.0,16
78,gas,seed078_gas.log,7,329.0,12
78,gas,seed078_gas.log,8,411.0,17
80,gas,seed080_gas.log,1,297.0,18
80,gas,seed080_gas.log,2,334.0,14
80,gas,seed080_gas.log,3,304.0,14
80,gas,seed080_gas.log,4,333.0,17
80,gas,seed080_gas.log,5,425.0,16
80,gas,seed080_gas.log,6,414.0,17
80,gas,seed080_gas.log,7,423.0,15
80,gas,seed080_gas.log,8,410.0,14
73,gas,seed073_gas.log,1,306.0,16
73,gas,seed073_gas.log,2,394.0,19
73,gas,seed073_gas.log,3,301.0,15
73,gas,seed073_gas.log,4,339.0,17
73,gas,seed073_gas.log,5,411.0,12
73,gas,seed073_gas.log,6,442.0,16
73,gas,seed073_gas.log,7,424.0,17
73,gas,seed073_gas.log,8,437.0,13
74,gas,seed074_gas.log,1,377.0,22
74,gas,seed074_gas.log,2,309.0,16
74,gas,seed074_gas.log,3,333.0,17
74,gas,seed074_gas.log,4,335.0,14
74,gas,seed074_gas.log,5,346.0,16
74,gas,seed074_gas.log,6,436.0,16
74,gas,seed074_gas.log,7,332.0,9
74,gas,seed074_gas.log,8,425.0,14
77,gas,seed077_gas.log,1,293.0,16
77,gas,seed077_gas.log,2,338.0,17
77,gas,seed077_gas.log,3,322.0,17
77,gas,seed077_gas.log,4,320.0,15
77,gas,seed077_gas.log,5,431.0,16
77,gas,seed077_gas.log,6,406.0,17
77,gas,seed077_gas.log,7,334.0,15
77,gas,seed077_gas.log,8,349.0,10
75,gas,seed075_gas.log,1,266.0,15
