seed,gse_type,log_file,plane_id,completed,turnaround_time_min,wait_unload_min,wait_load_min
5,electric,seed005_electric.log,RJ2526,True,62.0,3.0,24.0
5,electric,seed005_electric.log,RJ2646,True,150.0,80.0,35.0
5,electric,seed005_electric.log,RJ3592,True,53.0,1.0,17.0
5,electric,seed005_electric.log,RJ5056,True,75.0,6.0,34.0
5,electric,seed005_electric.log,RJ690,True,70.0,19.0,16.0
5,electric,seed005_electric.log,SA1213,True,133.0,55.0,43.0
5,electric,seed005_electric.log,SA1443,True,136.0,67.0,34.0
5,electric,seed005_electric.log,SA3550,True,160.0,85.0,40.0
5,electric,seed005_electric.log,SA751,True,93.0,1.0,57.0
5,electric,seed005_electric.log,SA8766,True,82.0,14.0,33.0
5,electric,seed005_electric.log,SA9324,True,69.0,0.0,34.0
5,electric,seed005_electric.log,SK1058,True,99.0,0.0,64.0
5,electric,seed005_electric.log,SK4961,True,59.0,0.0,24.0
5,electric,seed005_electric.log,SK5247,True,154.0,62.0,57.0
5,electric,seed005_electric.log,SK6670,True,58.0,2.0,21.0
5,electric,seed005_electric.log,SN4773,True,67.0,4.0,28.0
5,electric,seed005_electric.log,SN9138,True,146.0,86.0,25.0
5,electric,seed005_electric.log,TK2747,True,129.0,62.0,32.0
5,electric,seed005_electric.log,TK4716,True,154.0,7.0,112.0
5,electric,seed005_electric.log,TK8380,True,131.0,55.0,41.0
5,electric,seed005_electric.log,UA158,True,158.0,64.0,59.0
5,electric,seed005_electric.log,UA1612,True,183.0,119.0,29.0
5,electric,seed005_electric.log,UA2797,True,59.0,4.0,20.0
5,electric,seed005_electric.log,UA5150,False,,0.0,
5,electric,seed005_electric.log,UA5238,True,90.0,9.0,46.0
5,electric,seed005_electric.log,UA921,True,110.0,61.0,14.0
6,electric,seed006_electric.log,AA4769,True,77.0,2.0,40.0
6,electric,seed006_electric.log,AA9643,True,122.0,53.0,34.0
6,electric,seed006_electric.log,AF2542,True,104.0,15.0,54.0
6,electric,seed006_electric.log,AF4102,True,67.0,18.0,14.0
6,electric,seed006_electric.log,AY2636,True,157.0,2.0,120.0
6,electric,seed006_electric.log,AY4214,True,148.0,75.0,38.0
6,electric,seed006_electric.log,BA4433,True,134.0,39.0,60.0
6,electric,seed006_electric.log,BA5818,True,89.0,40.0,14.0
6,electric,seed006_electric.log,DL135,True,67.0,15.0,17.0
6,electric,seed006_electric.log,DL2244,True,113.0,33.0,45.0
6,electric,seed006_electric.log,DL4445,True,54.0,3.0,16.0
6,electric,seed006_electric.log,EK1031,True,156.0,61.0,60.0
6,electric,seed006_electric.log,EK1222,True,146.0,45.0,66.0
6,electric,seed006_electric.log,EK7279,True,48.0,2.0,11.0
6,electric,seed006_electric.log,ET7911,True,78.0,9.0,34.0
6,electric,seed006_electric.log,ET8665,True,161.0,80.0,46.0
6,electric,seed006_electric.log,ET8983,True,49.0,5.0,9.0
6,electric,seed006_electric.log,IB4451,True,169.0,36.0,98.0
6,electric,seed006_electric.log,IB6715,True,168.0,104.0,29.0
6,electric,seed006_electric.log,IB9585,True,112.0,32.0,45.0
6,electric,seed006_electric.log,KL1300,True,121.0,4.0,82.0
6,electric,seed006_electric.log,KL1853,True,98.0,40.0,23.0
6,electric,seed006_electric.log,KL9433,True,205.0,100.0,70.0
6,electric,seed006_electric.log,LH1932,True,216.0,140.0,41.0
6,electric,seed006_electric.log,LH7608,True,80.0,1.0,44.0
6,electric,seed006_electric.log,LH9186,True,65.0,6.0,24.0
6,electric,seed006_electric.log,LX2188,True,49.0,3.0,11.0
6,electric,seed006_electric.log,LX4633,True,143.0,94.0,14.0
6,electric,seed006_electric.log,LX9205,True,49.0,1.0,13.0
6,electric,seed006_electric.log,LX9289,True,176.0,91.0,50.0
6,electric,seed006_electric.log,LX9662,True,105.0,0.0,70.0
6,electric,seed006_electric.log,MS1412,True,73.0,3.0,35.0
6,electric,seed006_electric.log,MS4445,True,88.0,26.0,27.0
6,electric,seed006_electric.log,MS8801,True,140.0,81.0,24.0
6,electric,seed006_electric.log,OS1288,True,93.0,36.0,22.0
6,electric,seed006_electric.log,OS2243,True,156.0,85.0,36.0
6,electric,seed006_electric.log,OS3435,True,195.0,73.0,87.0
6,electric,seed006_electric.log,OS4372,True,120.0,63.0,22.0
6,electric,seed006_electric.log,QF1797,True,103.0,37.0,31.0
6,electric,seed006_electric.log,QF7591,True,149.0,54.0,60.0
6,electric,seed006_electric.log,RJ2526,True,101.0,42.0,24.0
6,electric,seed006_electric.log,RJ2646,True,114.0,54.0,25.0
6,electric,seed006_electric.log,RJ3592,True,91.0,9.0,47.0
6,electric,seed006_electric.log,RJ5056,True,65.0,0.0,30.0
6,electric,seed006_electric.log,RJ690,True,122.0,45.0,42.0
6,electric,seed006_electric.log,SA1213,True,146.0,35.0,76.0
6,electric,seed006_electric.log,SA1443,True,128.0,80.0,13.0
6,electric,seed006_electric.log,SA3550,True,156.0,76.0,45.0
6,electric,seed006_electric.log,SA751,True,132.0,72.0,25.0
6,electric,seed006_electric.log,SA8766,True,77.0,12.0,30.0
6,electric,seed006_electric.log,SA9324,True,95.0,1.0,59.0
6,electric,seed006_electric.log,SK1058,True,54.0,0.0,19.0
6,electric,seed006_electric.log,SK4961,True,49.0,0.0,14.0
6,electric,seed006_electric.log,SK5247,True,150.0,80.0,35.0
6,electric,seed006_electric.log,SK6670,True,54.0,4.0,15.0
6,electric,seed006_electric.log,SN4773,True,55.0,1.0,19.0
6,electric,seed006_electric.log,SN9138,True,252.0,163.0,54.0
6,electric,seed006_electric.log,TK2747,True,186.0,98.0,53.0
6,electric,seed006_electric.log,TK4716,True,195.0,67.0,93.0
6,electric,seed006_electric.log,TK8380,True,175.0,73.0,67.0
6,electric,seed006_electric.log,UA158,True,189.0,101.0,53.0
6,electric,seed006_electric.log,UA1612,True,221.0,74.0,112.0
6,electric,seed006_electric.log,UA2797,True,60.0,5.0,20.0
6,electric,seed006_electric.log,UA5150,False,,0.0,
6,electric,seed006_electric.log,UA5238,True,86.0,9.0,42.0
6,electric,seed006_electric.log,UA921,True,197.0,129.0,33.0
7,electric,seed007_electric.log,AA4769,True,63.0,2.0,26.0
7,electric,seed007_electric.log,AA9643,True,57.0,5.0,17.0
7,electric,seed007_electric.log,AF2542,True,79.0,30.0,14.0
7,electric,seed007_electric.log,AF4102,True,58.0,9.0,14.0
7,electric,seed007_electric.log,AY2636,True,55.0,2.0,18.0
7,electric,seed007_electric.log,AY4214,True,128.0,67.0,26.0
7,electric,seed007_electric.log,BA4433,True,135.0,50.0,50.0
7,electric,seed007_electric.log,BA5818,True,52.0,3.0,14.0
7,electric,seed007_electric.log,DL135,True,62.0,6.0,21.0
7,electric,seed007_electric.log,DL2244,True,79.0,11.0,33.0
7,electric,seed007_electric.log,DL4445,True,51.0,3.0,13.0
7,electric,seed007_electric.log,EK1031,True,143.0,50.0,58.0
7,electric,seed007_electric.log,EK1222,True,110.0,47.0,28.0
7,electric,seed007_electric.log,EK7279,True,55.0,2.0,18.0
7,electric,seed007_electric.log,ET7911,True,80.0,11.0,34.0
7,electric,seed007_electric.log,ET8665,True,72.0,6.0,31.0
7,electric,seed007_electric.log,ET8983,True,49.0,5.0,9.0
7,electric,seed007_electric.log,IB4451,True,118.0,53.0,30.0
7,electric,seed007_electric.log,IB6715,True,98.0,23.0,40.0
7,electric,seed007_electric.log,IB9585,True,86.0,14.0,37.0
7,electric,seed007_electric.log,KL1300,True,50.0,2.0,13.0
7,electric,seed007_electric.log,KL1853,True,83.0,9.0,39.0
7,electric,seed007_electric.log,KL9433,True,123.0,31.0,57.0
7,electric,seed007_electric.log,LH1932,True,137.0,29.0,73.0
7,electric,seed007_electric.log,LH7608,True,66.0,4.0,27.0
7,electric,seed007_electric.log,LH9186,True,90.0,16.0,39.0
7,electric,seed007_electric.log,LX2188,True,49.0,3.0,11.0
