seed,gse_type,log_file,plane_id,completed,turnaround_time_min,wait_unload_min,wait_load_min
0,gas,seed000_gas.log,AF1341,True,197.0,17.0,145.0
0,gas,seed000_gas.log,AF782,True,245.0,4.0,206.0
0,gas,seed000_gas.log,BA774,True,310.0,61.0,214.0
0,gas,seed000_gas.log,EK149,False,,236.0,
0,gas,seed000_gas.log,EK533,True,364.0,9.0,320.0
0,gas,seed000_gas.log,IB204,True,392.0,16.0,341.0
0,gas,seed000_gas.log,IB452,False,,254.0,
0,gas,seed000_gas.log,KL123,True,293.0,214.0,44.0
0,gas,seed000_gas.log,KL184,True,347.0,121.0,191.0
0,gas,seed000_gas.log,KL642,False,,57.0,
0,gas,seed000_gas.log,LH412,True,57.0,5.0,17.0
0,gas,seed000_gas.log,LH997,True,46.0,1.0,10.0
0,gas,seed000_gas.log,OS374,True,236.0,153.0,48.0
0,gas,seed000_gas.log,QF640,False,,169.0,
0,gas,seed000_gas.log,TK1954,True,193.0,17.0,141.0
0,gas,seed000_gas.log,U28672,True,190.0,4.0,151.0
0,electric,seed000_electric.log,AF1341,True,127.0,72.0,20.0
0,electric,seed000_electric.log,AF782,True,107.0,4.0,68.0
0,electric,seed000_electric.log,BA774,True,163.0,41.0,87.0
0,electric,seed000_electric.log,EK149,True,55.0,5.0,15.0
0,electric,seed000_electric.log,EK533,True,88.0,9.0,44.0
0,electric,seed000_electric.log,IB204,True,160.0,95.0,30.0
0,electric,seed000_electric.log,IB452,True,54.0,9.0,10.0
0,electric,seed000_electric.log,KL123,True,56.0,2.0,19.0
0,electric,seed000_electric.log,KL184,True,113.0,22.0,56.0
0,electric,seed000_electric.log,KL642,True,157.0,50.0,72.0
0,electric,seed000_electric.log,LH412,True,95.0,5.0,55.0
0,electric,seed000_electric.log,LH997,True,46.0,1.0,10.0
0,electric,seed000_electric.log,OS374,True,105.0,47.0,23.0
0,electric,seed000_electric.log,QF640,True,68.0,1.0,32.0
0,electric,seed000_electric.log,TK1954,True,93.0,1.0,57.0
0,electric,seed000_electric.log,U28672,True,112.0,4.0,73.0
