seed,gse_type,log_file,plane_id,completed,turnaround_time_min,wait_unload_min,wait_load_min
2,gas,seed002_gas.log,QF640,True,53.0,5.0,13.0
2,gas,seed002_gas.log,TK1954,True,58.0,4.0,19.0
2,gas,seed002_gas.log,U28672,True,55.0,4.0,16.0
5,gas,seed005_gas.log,AF1341,True,62.0,12.0,15.0
5,gas,seed005_gas.log,AF782,True,60.0,5.0,20.0
5,gas,seed005_gas.log,BA774,True,50.0,6.0,9.0
5,gas,seed005_gas.log,EK149,True,49.0,5.0,9.0
5,gas,seed005_gas.log,EK533,True,60.0,5.0,20.0
5,gas,seed005_gas.log,IB204,True,51.0,6.0,10.0
5,gas,seed005_gas.log,IB452,True,53.0,6.0,12.0
5,gas,seed005_gas.log,KL123,True,53.0,5.0,13.0
5,gas,seed005_gas.log,KL184,True,61.0,7.0,19.0
5,gas,seed005_gas.log,KL642,True,59.0,6.0,18.0
5,gas,seed005_gas.log,LH412,True,54.0,0.0,19.0
5,gas,seed005_gas.log,LH997,True,47.0,3.0,9.0
5,gas,seed005_gas.log,OS374,True,58.0,11.0,12.0
5,gas,seed005_gas.log,QF640,True,51.0,5.0,11.0
5,gas,seed005_gas.log,TK1954,True,56.0,1.0,20.0
5,gas,seed005_gas.log,U28672,True,57.0,4.0,18.0
