run_id,seed,gse_type,log_file,time_min,gse_id,status,task_stage,task_description,soc_pct,energy_delta_pct,total_energy_consumed_pct,charge_time_elapsed_min,charge_duration_min,completed_tasks,assigned_plane_id,assigned_service_type,current_node,goal_node,from_node,to_node,path_remaining_count,waiting,position_x,position_y,heading_deg,speed
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,0.0,1,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,65,,0,0,0,False,1.0,34,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,0.0,2,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,69,,0,0,0,False,25.0,34,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,0.0,3,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,6,,0,0,0,False,14.0,22,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,0.0,4,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,49,,0,0,0,False,29.0,25,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,0.0,5,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,81,,0,0,0,False,25.0,32,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,0.0,6,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,78,,0,0,0,False,14.0,18,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,1.0,1,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,65,,0,0,0,False,1.0,34,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,1.0,2,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,69,,0,0,0,False,25.0,34,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,1.0,3,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,6,,0,0,0,False,14.0,22,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,1.0,4,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,49,,0,0,0,False,29.0,25,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,1.0,5,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,81,,0,0,0,False,25.0,32,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,1.0,6,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,78,,0,0,0,False,14.0,18,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,2.0,1,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,65,,0,0,0,False,1.0,34,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,2.0,2,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,69,,0,0,0,False,25.0,34,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,2.0,3,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,6,,0,0,0,False,14.0,22,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,2.0,4,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,49,,0,0,0,False,29.0,25,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,2.0,5,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,81,,0,0,0,False,25.0,32,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,2.0,6,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,78,,0,0,0,False,14.0,18,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,3.0,1,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,65,,0,0,0,False,1.0,34,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,3.0,2,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,69,,0,0,0,False,25.0,34,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,3.0,3,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,6,,0,0,0,False,14.0,22,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,3.0,4,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,49,,0,0,0,False,29.0,25,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,3.0,5,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,81,,0,0,0,False,25.0,32,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,3.0,6,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,78,,0,0,0,False,14.0,18,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,4.0,1,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,65,,0,0,0,False,1.0,34,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,4.0,2,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,69,,0,0,0,False,25.0,34,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,4.0,3,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,6,,0,0,0,False,14.0,22,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,4.0,4,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,49,,0,0,0,False,29.0,25,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,4.0,5,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,81,,0,0,0,False,25.0,32,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,4.0,6,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,78,,0,0,0,False,14.0,18,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,5.0,1,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,65,,0,0,0,False,1.0,34,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,5.0,2,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,69,,0,0,0,False,25.0,34,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,5.0,3,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,6,,0,0,0,False,14.0,22,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,5.0,4,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,49,,0,0,0,False,29.0,25,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,5.0,5,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,81,,0,0,0,False,25.0,32,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,5.0,6,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,78,,0,0,0,False,14.0,18,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,6.0,1,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,65,,0,0,0,False,1.0,34,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,6.0,2,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,69,,0,0,0,False,25.0,34,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,6.0,3,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,6,,0,0,0,False,14.0,22,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,6.0,4,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,49,,0,0,0,False,29.0,25,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,6.0,5,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,81,,0,0,0,False,25.0,32,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,6.0,6,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,78,,0,0,0,False,14.0,18,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,7.0,1,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,65,,0,0,0,False,1.0,34,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,7.0,2,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,69,,0,0,0,False,25.0,34,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,7.0,3,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,6,,0,0,0,False,14.0,22,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,7.0,4,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,49,,0,0,0,False,29.0,25,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,7.0,5,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,81,,0,0,0,False,25.0,32,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,7.0,6,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,78,,0,0,0,False,14.0,18,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,8.0,1,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,65,,0,0,0,False,1.0,34,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,8.0,2,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,69,,0,0,0,False,25.0,34,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,8.0,3,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,6,,0,0,0,False,14.0,22,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,8.0,4,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,49,,0,0,0,False,29.0,25,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,8.0,5,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,81,,0,0,0,False,25.0,32,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,8.0,6,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,78,,0,0,0,False,14.0,18,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,9.0,1,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,65,,0,0,0,False,1.0,34,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,9.0,2,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,69,,0,0,0,False,25.0,34,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,9.0,3,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,6,,0,0,0,False,14.0,22,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,9.0,4,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,49,,0,0,0,False,29.0,25,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,9.0,5,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,81,,0,0,0,False,25.0,32,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,9.0,6,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,78,,0,0,0,False,14.0,18,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,10.0,1,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,65,,0,0,0,False,1.0,34,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,10.0,2,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,69,,0,0,0,False,25.0,34,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,10.0,3,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,6,,0,0,0,False,14.0,22,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,10.0,4,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,49,,0,0,0,False,29.0,25,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,10.0,5,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,81,,0,0,0,False,25.0,32,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,10.0,6,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,78,,0,0,0,False,14.0,18,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,11.0,1,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,65,,0,0,0,False,1.0,34,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,11.0,2,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,69,,0,0,0,False,25.0,34,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,11.0,3,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,6,,0,0,0,False,14.0,22,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,11.0,4,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,49,,0,0,0,False,29.0,25,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,11.0,5,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,81,,0,0,0,False,25.0,32,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,11.0,6,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,78,,0,0,0,False,14.0,18,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,12.0,1,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,65,,0,0,0,False,1.0,34,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,12.0,2,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,69,,0,0,0,False,25.0,34,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,12.0,3,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,6,,0,0,0,False,14.0,22,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,12.0,4,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,49,,0,0,0,False,29.0,25,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,12.0,5,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,81,,0,0,0,False,25.0,32,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,12.0,6,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,78,,0,0,0,False,14.0,18,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,13.0,1,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,65,,0,0,0,False,1.0,34,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,13.0,2,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,69,,0,0,0,False,25.0,34,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,13.0,3,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,6,,0,0,0,False,14.0,22,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,13.0,4,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,49,,0,0,0,False,29.0,25,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,13.0,5,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,81,,0,0,0,False,25.0,32,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,13.0,6,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,78,,0,0,0,False,14.0,18,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,14.0,1,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,65,,0,0,0,False,1.0,34,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,14.0,2,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,69,,0,0,0,False,25.0,34,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,14.0,3,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,6,,0,0,0,False,14.0,22,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,14.0,4,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,49,,0,0,0,False,29.0,25,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,14.0,5,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,81,,0,0,0,False,25.0,32,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,14.0,6,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,78,,0,0,0,False,14.0,18,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,15.0,1,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,65,,0,0,0,False,1.0,34,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,15.0,2,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,69,,0,0,0,False,25.0,34,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,15.0,3,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,6,,0,0,0,False,14.0,22,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,15.0,4,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,49,,0,0,0,False,29.0,25,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,15.0,5,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,81,,0,0,0,False,25.0,32,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,15.0,6,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,78,,0,0,0,False,14.0,18,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,16.0,1,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,65,,0,0,0,False,1.0,34,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,16.0,2,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,69,,0,0,0,False,25.0,34,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,16.0,3,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,6,,0,0,0,False,14.0,22,0,4.0
seed000_gas,0,gas,/Users/jens/Documents/Master/Master Q3/Agent Based Modeling/agent-based-modelling/run logs/batch_2026-04-21_12-43-55/seed000_gas.log,16.0,4,available,,-,100.0,0.0,0.0,0.0,2.0,0,,,49,,0,0,0,False,29.0,25,0,4.0
