seed,gse_type,log_file,gse_id,total_energy_consumed_pct,tasks_completed
2,gas,seed002_gas.log,5,64.0,4
2,gas,seed002_gas.log,6,50.0,4
2,gas,seed002_gas.log,7,77.0,4
14,gas,seed014_gas.log,1,61.0,5
14,gas,seed014_gas.log,2,55.0,4
14,gas,seed014_gas.log,3,48.0,3
14,gas,seed014_gas.log,4,108.0,7
14,gas,seed014_gas.log,5,93.0,5
14,gas,seed014_gas.log,6,75.0,4
14,gas,seed014_gas.log,7,67.0,4
13,gas,seed013_gas.log,1,59.0,3
13,gas,seed013_gas.log,2,66.0,4
13,gas,seed013_gas.log,3,52.0,4
13,gas,seed013_gas.log,4,74.0,5
13,gas,seed013_gas.log,5,66.0,5
13,gas,seed013_gas.log,6,96.0,7
13,gas,seed013_gas.log,7,66.0,4
16,gas,seed016_gas.log,1,61.0,3
16,gas,seed016_gas.log,2,61.0,5
16,gas,seed016_gas.log,3,67.0,5
16,gas,seed016_gas.log,4,62.0,4
16,gas,seed016_gas.log,5,77.0,4
16,gas,seed016_gas.log,6,98.0,6
16,gas,seed016_gas.log,7,88.0,5
11,gas,seed011_gas.log,1,64.0,3
11,gas,seed011_gas.log,2,57.0,5
11,gas,seed011_gas.log,3,61.0,5
11,gas,seed011_gas.log,4,98.0,5
11,gas,seed011_gas.log,5,93.0,5
11,gas,seed011_gas.log,6,54.0,4
11,gas,seed011_gas.log,7,76.0,5
15,gas,seed015_gas.log,1,79.0,5
15,gas,seed015_gas.log,2,67.0,4
15,gas,seed015_gas.log,3,77.0,6
15,gas,seed015_gas.log,4,121.0,8
15,gas,seed015_gas.log,5,33.0,2
15,gas,seed015_gas.log,6,59.0,3
15,gas,seed015_gas.log,7,62.0,4
20,gas,seed020_gas.log,1,72.0,6
20,gas,seed020_gas.log,2,77.0,4
20,gas,seed020_gas.log,3,47.0,4
20,gas,seed020_gas.log,4,76.0,5
20,gas,seed020_gas.log,5,62.0,5
20,gas,seed020_gas.log,6,66.0,4
20,gas,seed020_gas.log,7,69.0,4
17,gas,seed017_gas.log,1,60.0,3
17,gas,seed017_gas.log,2,56.0,5
17,gas,seed017_gas.log,3,72.0,4
17,gas,seed017_gas.log,4,79.0,5
17,gas,seed017_gas.log,5,89.0,6
17,gas,seed017_gas.log,6,71.0,5
17,gas,seed017_gas.log,7,62.0,4
22,gas,seed022_gas.log,1,69.0,4
22,gas,seed022_gas.log,2,62.0,3
22,gas,seed022_gas.log,3,52.0,4
22,gas,seed022_gas.log,4,55.0,5
22,gas,seed022_gas.log,5,78.0,6
22,gas,seed022_gas.log,6,70.0,5
22,gas,seed022_gas.log,7,75.0,5
21,gas,seed021_gas.log,1,53.0,4
21,gas,seed021_gas.log,2,52.0,3
21,gas,seed021_gas.log,3,101.0,6
21,gas,seed021_gas.log,4,71.0,5
21,gas,seed021_gas.log,5,52.0,3
21,gas,seed021_gas.log,6,63.0,5
21,gas,seed021_gas.log,7,79.0,5
26,gas,seed026_gas.log,1,91.0,7
26,gas,seed026_gas.log,2,52.0,3
26,gas,seed026_gas.log,3,58.0,3
26,gas,seed026_gas.log,4,59.0,4
26,gas,seed026_gas.log,5,68.0,4
26,gas,seed026_gas.log,6,99.0,6
26,gas,seed026_gas.log,7,69.0,5
27,gas,seed027_gas.log,1,51.0,4
27,gas,seed027_gas.log,2,84.0,5
27,gas,seed027_gas.log,3,56.0,4
27,gas,seed027_gas.log,4,95.0,7
27,gas,seed027_gas.log,5,53.0,4
27,gas,seed027_gas.log,6,65.0,4
27,gas,seed027_gas.log,7,67.0,4
23,gas,seed023_gas.log,1,67.0,4
23,gas,seed023_gas.log,2,51.0,4
23,gas,seed023_gas.log,3,61.0,4
23,gas,seed023_gas.log,4,65.0,4
23,gas,seed023_gas.log,5,76.0,5
23,gas,seed023_gas.log,6,67.0,5
23,gas,seed023_gas.log,7,104.0,5
28,gas,seed028_gas.log,1,100.0,8
28,gas,seed028_gas.log,2,55.0,3
28,gas,seed028_gas.log,3,47.0,3
28,gas,seed028_gas.log,4,96.0,5
28,gas,seed028_gas.log,5,61.0,4
28,gas,seed028_gas.log,6,78.0,4
28,gas,seed028_gas.log,7,66.0,4
29,gas,seed029_gas.log,1,61.0,5
29,gas,seed029_gas.log,2,90.0,6
29,gas,seed029_gas.log,3,53.0,3
29,gas,seed029_gas.log,4,79.0,5
29,gas,seed029_gas.log,5,76.0,5
29,gas,seed029_gas.log,6,75.0,5
29,gas,seed029_gas.log,7,60.0,3
25,gas,seed025_gas.log,1,50.0,4
25,gas,seed025_gas.log,2,57.0,4
25,gas,seed025_gas.log,3,51.0,4
25,gas,seed025_gas.log,4,52.0,5
25,gas,seed025_gas.log,5,124.0,6
25,gas,seed025_gas.log,6,94.0,5
25,gas,seed025_gas.log,7,54.0,3
5,gas,seed005_gas.log,1,52.0,4
5,gas,seed005_gas.log,2,75.0,4
5,gas,seed005_gas.log,3,42.0,4
5,gas,seed005_gas.log,4,69.0,4
5,gas,seed005_gas.log,5,77.0,5
5,gas,seed005_gas.log,6,68.0,5
5,gas,seed005_gas.log,7,120.0,6
24,gas,seed024_gas.log,1,55.0,4
24,gas,seed024_gas.log,2,70.0,5
24,gas,seed024_gas.log,3,58.0,3
24,gas,seed024_gas.log,4,74.0,5
24,gas,seed024_gas.log,5,67.0,4
24,gas,seed024_gas.log,6,62.0,5
24,gas,seed024_gas.log,7,98.0,6
31,gas,seed031_gas.log,1,95.0,5
31,gas,seed031_gas.log,2,61.0,5
31,gas,seed031_gas.log,3,71.0,5
31,gas,seed031_gas.log,4,59.0,3
31,gas,seed031_gas.log,5,69.0,5
31,gas,seed031_gas.log,6,59.0,4
31,gas,seed031_gas.log,7,73.0,4
35,gas,seed035_gas.log,1,51.0,4
35,gas,seed035_gas.log,2,61.0,3
35,gas,seed035_gas.log,3,61.0,5
35,gas,seed035_gas.log,4,88.0,5
35,gas,seed035_gas.log,5,89.0,6
35,gas,seed035_gas.log,6,78.0,4
35,gas,seed035_gas.log,7,69.0,5
30,gas,seed030_gas.log,1,60.0,5
30,gas,seed030_gas.log,2,65.0,4
30,gas,seed030_gas.log,3,54.0,4
30,gas,seed030_gas.log,4,63.0,5
30,gas,seed030_gas.log,5,72.0,5
30,gas,seed030_gas.log,6,93.0,3
30,gas,seed030_gas.log,7,71.0,5
18,gas,seed018_gas.log,1,48.0,4
18,gas,seed018_gas.log,2,74.0,5
18,gas,seed018_gas.log,3,62.0,5
18,gas,seed018_gas.log,4,65.0,4
18,gas,seed018_gas.log,5,92.0,5
18,gas,seed018_gas.log,6,79.0,4
18,gas,seed018_gas.log,7,96.0,5
37,gas,seed037_gas.log,1,74.0,6
37,gas,seed037_gas.log,2,67.0,4
37,gas,seed037_gas.log,3,55.0,4
37,gas,seed037_gas.log,4,62.0,4
37,gas,seed037_gas.log,5,90.0,4
37,gas,seed037_gas.log,6,97.0,5
37,gas,seed037_gas.log,7,73.0,5
34,gas,seed034_gas.log,1,83.0,5
34,gas,seed034_gas.log,2,54.0,3
34,gas,seed034_gas.log,3,69.0,5
34,gas,seed034_gas.log,4,62.0,5
34,gas,seed034_gas.log,5,57.0,4
34,gas,seed034_gas.log,6,100.0,5
34,gas,seed034_gas.log,7,75.0,5
32,gas,seed032_gas.log,1,53.0,4
32,gas,seed032_gas.log,2,41.0,4
32,gas,seed032_gas.log,3,77.0,6
32,gas,seed032_gas.log,4,118.0,6
32,gas,seed032_gas.log,5,62.0,3
32,gas,seed032_gas.log,6,92.0,4
32,gas,seed032_gas.log,7,71.0,4
36,gas,seed036_gas.log,1,51.0,3
36,gas,seed036_gas.log,2,95.0,5
36,gas,seed036_gas.log,3,62.0,5
36,gas,seed036_gas.log,4,56.0,4
36,gas,seed036_gas.log,5,67.0,5
36,gas,seed036_gas.log,6,99.0,5
36,gas,seed036_gas.log,7,66.0,4
39,gas,seed039_gas.log,1,88.0,7
39,gas,seed039_gas.log,2,48.0,3
39,gas,seed039_gas.log,3,78.0,5
39,gas,seed039_gas.log,4,65.0,4
39,gas,seed039_gas.log,5,74.0,5
39,gas,seed039_gas.log,6,62.0,3
39,gas,seed039_gas.log,7,97.0,5
42,gas,seed042_gas.log,1,60.0,5
42,gas,seed042_gas.log,2,92.0,6
42,gas,seed042_gas.log,3,57.0,3
42,gas,seed042_gas.log,4,75.0,5
42,gas,seed042_gas.log,5,60.0,4
42,gas,seed042_gas.log,6,71.0,4
42,gas,seed042_gas.log,7,71.0,5
40,gas,seed040_gas.log,1,61.0,5
40,gas,seed040_gas.log,2,64.0,5
40,gas,seed040_gas.log,3,68.0,3
40,gas,seed040_gas.log,4,96.0,5
40,gas,seed040_gas.log,5,90.0,5
40,gas,seed040_gas.log,6,76.0,5
40,gas,seed040_gas.log,7,54.0,4
44,gas,seed044_gas.log,1,57.0,5
44,gas,seed044_gas.log,2,62.0,3
44,gas,seed044_gas.log,3,59.0,4
44,gas,seed044_gas.log,4,67.0,5
44,gas,seed044_gas.log,5,95.0,6
44,gas,seed044_gas.log,6,72.0,5
44,gas,seed044_gas.log,7,73.0,4
19,gas,seed019_gas.log,1,70.0,5
19,gas,seed019_gas.log,2,52.0,3
19,gas,seed019_gas.log,3,74.0,5
19,gas,seed019_gas.log,4,79.0,4
19,gas,seed019_gas.log,5,45.0,4
19,gas,seed019_gas.log,6,71.0,5
19,gas,seed019_gas.log,7,121.0,6
43,gas,seed043_gas.log,1,116.0,6
43,gas,seed043_gas.log,2,52.0,5
43,gas,seed043_gas.log,3,96.0,4
43,gas,seed043_gas.log,4,106.0,7
43,gas,seed043_gas.log,5,55.0,3
43,gas,seed043_gas.log,6,50.0,4
43,gas,seed043_gas.log,7,52.0,3
41,gas,seed041_gas.log,1,70.0,5
41,gas,seed041_gas.log,2,61.0,3
41,gas,seed041_gas.log,3,64.0,4
41,gas,seed041_gas.log,4,77.0,5
41,gas,seed041_gas.log,5,54.0,3
41,gas,seed041_gas.log,6,72.0,5
41,gas,seed041_gas.log,7,102.0,7
46,gas,seed046_gas.log,1,90.0,6
46,gas,seed046_gas.log,2,69.0,3
46,gas,seed046_gas.log,3,52.0,5
46,gas,seed046_gas.log,4,57.0,4
46,gas,seed046_gas.log,5,103.0,6
46,gas,seed046_gas.log,6,68.0,4
46,gas,seed046_gas.log,7,59.0,4
38,gas,seed038_gas.log,1,65.0,5
38,gas,seed038_gas.log,2,94.0,4
38,gas,seed038_gas.log,3,57.0,5
38,gas,seed038_gas.log,4,43.0,3
38,gas,seed038_gas.log,5,76.0,4
38,gas,seed038_gas.log,6,68.0,5
38,gas,seed038_gas.log,7,101.0,5
49,gas,seed049_gas.log,1,72.0,6
49,gas,seed049_gas.log,2,53.0,3
49,gas,seed049_gas.log,3,83.0,5
49,gas,seed049_gas.log,4,55.0,4
49,gas,seed049_gas.log,5,77.0,4
49,gas,seed049_gas.log,6,63.0,5
49,gas,seed049_gas.log,7,77.0,5
47,gas,seed047_gas.log,1,76.0,6
47,gas,seed047_gas.log,2,88.0,5
47,gas,seed047_gas.log,3,62.0,5
47,gas,seed047_gas.log,4,51.0,4
47,gas,seed047_gas.log,5,78.0,4
47,gas,seed047_gas.log,6,74.0,5
47,gas,seed047_gas.log,7,61.0,3
51,gas,seed051_gas.log,1,58.0,3
51,gas,seed051_gas.log,2,96.0,6
51,gas,seed051_gas.log,3,98.0,6
51,gas,seed051_gas.log,4,54.0,4
51,gas,seed051_gas.log,5,63.0,4
51,gas,seed051_gas.log,6,75.0,5
51,gas,seed051_gas.log,7,62.0,4
52,gas,seed052_gas.log,1,77.0,4
52,gas,seed052_gas.log,2,68.0,4
52,gas,seed052_gas.log,3,76.0,6
52,gas,seed052_gas.log,4,49.0,4
52,gas,seed052_gas.log,5,76.0,5
52,gas,seed052_gas.log,6,57.0,5
52,gas,seed052_gas.log,7,61.0,4
48,gas,seed048_gas.log,1,75.0,6
48,gas,seed048_gas.log,2,60.0,3
48,gas,seed048_gas.log,3,54.0,4
48,gas,seed048_gas.log,4,61.0,5
48,gas,seed048_gas.log,5,79.0,5
48,gas,seed048_gas.log,6,70.0,4
48,gas,seed048_gas.log,7,77.0,5
50,gas,seed050_gas.log,1,59.0,4
50,gas,seed050_gas.log,2,54.0,5
50,gas,seed050_gas.log,3,54.0,4
50,gas,seed050_gas.log,4,51.0,3
50,gas,seed050_gas.log,5,103.0,7
50,gas,seed050_gas.log,6,91.0,4
50,gas,seed050_gas.log,7,86.0,5
55,gas,seed055_gas.log,1,45.0,4
55,gas,seed055_gas.log,2,99.0,7
55,gas,seed055_gas.log,3,51.0,4
55,gas,seed055_gas.log,4,54.0,3
55,gas,seed055_gas.log,5,61.0,5
55,gas,seed055_gas.log,6,59.0,3
55,gas,seed055_gas.log,7,139.0,6
56,gas,seed056_gas.log,1,55.0,4
56,gas,seed056_gas.log,2,103.0,6
56,gas,seed056_gas.log,3,61.0,5
56,gas,seed056_gas.log,4,57.0,3
56,gas,seed056_gas.log,5,76.0,5
56,gas,seed056_gas.log,6,72.0,5
56,gas,seed056_gas.log,7,55.0,3
59,gas,seed059_gas.log,1,49.0,4
59,gas,seed059_gas.log,2,67.0,4
59,gas,seed059_gas.log,3,46.0,4
59,gas,seed059_gas.log,4,59.0,4
59,gas,seed059_gas.log,5,63.0,5
59,gas,seed059_gas.log,6,74.0,4
59,gas,seed059_gas.log,7,141.0,7
57,gas,seed057_gas.log,1,53.0,4
57,gas,seed057_gas.log,2,77.0,5
57,gas,seed057_gas.log,3,72.0,6
57,gas,seed057_gas.log,4,60.0,5
57,gas,seed057_gas.log,5,74.0,5
57,gas,seed057_gas.log,6,75.0,4
57,gas,seed057_gas.log,7,54.0,3
33,gas,seed033_gas.log,1,42.0,3
33,gas,seed033_gas.log,2,69.0,5
33,gas,seed033_gas.log,3,79.0,5
33,gas,seed033_gas.log,4,75.0,4
33,gas,seed033_gas.log,5,57.0,4
33,gas,seed033_gas.log,6,72.0,5
33,gas,seed033_gas.log,7,130.0,6
53,gas,seed053_gas.log,1,65.0,4
53,gas,seed053_gas.log,2,44.0,4
53,gas,seed053_gas.log,3,68.0,5
53,gas,seed053_gas.log,4,73.0,6
53,gas,seed053_gas.log,5,89.0,5
53,gas,seed053_gas.log,6,73.0,4
53,gas,seed053_gas.log,7,78.0,4
54,gas,seed054_gas.log,1,101.0,8
54,gas,seed054_gas.log,2,83.0,5
54,gas,seed054_gas.log,3,57.0,5
54,gas,seed054_gas.log,4,55.0,3
54,gas,seed054_gas.log,5,69.0,4
54,gas,seed054_gas.log,6,61.0,4
54,gas,seed054_gas.log,7,58.0,3
63,gas,seed063_gas.log,1,57.0,4
63,gas,seed063_gas.log,2,116.0,7
63,gas,seed063_gas.log,3,56.0,5
63,gas,seed063_gas.log,4,77.0,4
63,gas,seed063_gas.log,5,52.0,4
63,gas,seed063_gas.log,6,60.0,4
63,gas,seed063_gas.log,7,53.0,3
61,gas,seed061_gas.log,1,103.0,8
61,gas,seed061_gas.log,2,47.0,3
61,gas,seed061_gas.log,3,59.0,4
61,gas,seed061_gas.log,4,79.0,5
61,gas,seed061_gas.log,5,50.0,3
61,gas,seed061_gas.log,6,67.0,3
61,gas,seed061_gas.log,7,110.0,6
58,gas,seed058_gas.log,1,95.0,5
58,gas,seed058_gas.log,2,65.0,5
58,gas,seed058_gas.log,3,54.0,4
58,gas,seed058_gas.log,4,99.0,5
58,gas,seed058_gas.log,5,70.0,4
58,gas,seed058_gas.log,6,63.0,5
58,gas,seed058_gas.log,7,59.0,3
65,gas,seed065_gas.log,1,62.0,3
65,gas,seed065_gas.log,2,75.0,6
65,gas,seed065_gas.log,3,53.0,4
65,gas,seed065_gas.log,4,79.0,4
65,gas,seed065_gas.log,5,99.0,5
65,gas,seed065_gas.log,6,92.0,5
65,gas,seed065_gas.log,7,70.0,5
64,gas,seed064_gas.log,1,61.0,5
64,gas,seed064_gas.log,2,79.0,6
64,gas,seed064_gas.log,3,79.0,5
64,gas,seed064_gas.log,4,55.0,3
64,gas,seed064_gas.log,5,67.0,4
64,gas,seed064_gas.log,6,99.0,5
64,gas,seed064_gas.log,7,77.0,4
45,gas,seed045_gas.log,1,55.0,4
45,gas,seed045_gas.log,2,64.0,5
45,gas,seed045_gas.log,3,73.0,4
45,gas,seed045_gas.log,4,89.0,5
45,gas,seed045_gas.log,5,75.0,5
45,gas,seed045_gas.log,6,79.0,6
45,gas,seed045_gas.log,7,70.0,3
60,gas,seed060_gas.log,1,67.0,5
60,gas,seed060_gas.log,2,73.0,4
60,gas,seed060_gas.log,3,57.0,4
60,gas,seed060_gas.log,4,66.0,5
60,gas,seed060_gas.log,5,54.0,3
60,gas,seed060_gas.log,6,108.0,7
60,gas,seed060_gas.log,7,51.0,4
66,gas,seed066_gas.log,1,74.0,6
66,gas,seed066_gas.log,2,57.0,4
66,gas,seed066_gas.log,3,67.0,5
66,gas,seed066_gas.log,4,63.0,3
66,gas,seed066_gas.log,5,77.0,5
66,gas,seed066_gas.log,6,84.0,5
66,gas,seed066_gas.log,7,68.0,4
68,gas,seed068_gas.log,1,71.0,4
68,gas,seed068_gas.log,2,74.0,6
68,gas,seed068_gas.log,3,106.0,7
68,gas,seed068_gas.log,4,55.0,4
68,gas,seed068_gas.log,5,62.0,3
68,gas,seed068_gas.log,6,62.0,3
68,gas,seed068_gas.log,7,72.0,5
67,gas,seed067_gas.log,1,103.0,6
67,gas,seed067_gas.log,2,55.0,4
67,gas,seed067_gas.log,3,72.0,5
67,gas,seed067_gas.log,4,70.0,5
67,gas,seed067_gas.log,5,54.0,3
67,gas,seed067_gas.log,6,55.0,3
67,gas,seed067_gas.log,7,76.0,5
72,gas,seed072_gas.log,1,90.0,6
72,gas,seed072_gas.log,2,90.0,5
72,gas,seed072_gas.log,3,59.0,5
72,gas,seed072_gas.log,4,62.0,4
72,gas,seed072_gas.log,5,65.0,4
72,gas,seed072_gas.log,6,84.0,4
72,gas,seed072_gas.log,7,50.0,4
74,gas,seed074_gas.log,1,53.0,4
74,gas,seed074_gas.log,2,57.0,5
74,gas,seed074_gas.log,3,79.0,6
74,gas,seed074_gas.log,4,60.0,3
74,gas,seed074_gas.log,5,76.0,4
74,gas,seed074_gas.log,6,79.0,5
74,gas,seed074_gas.log,7,100.0,5
75,gas,seed075_gas.log,1,64.0,3
75,gas,seed075_gas.log,2,68.0,5
75,gas,seed075_gas.log,3,67.0,4
75,gas,seed075_gas.log,4,51.0,3
75,gas,seed075_gas.log,5,123.0,6
75,gas,seed075_gas.log,6,95.0,6
75,gas,seed075_gas.log,7,70.0,5
71,gas,seed071_gas.log,1,77.0,5
71,gas,seed071_gas.log,2,65.0,4
71,gas,seed071_gas.log,3,76.0,6
71,gas,seed071_gas.log,4,54.0,3
71,gas,seed071_gas.log,5,70.0,5
71,gas,seed071_gas.log,6,53.0,4
71,gas,seed071_gas.log,7,74.0,5
69,gas,seed069_gas.log,1,91.0,7
69,gas,seed069_gas.log,2,53.0,4
69,gas,seed069_gas.log,3,90.0,5
69,gas,seed069_gas.log,4,94.0,5
69,gas,seed069_gas.log,5,60.0,3
69,gas,seed069_gas.log,6,93.0,6
69,gas,seed069_gas.log,7,66.0,2
76,gas,seed076_gas.log,1,88.0,4
76,gas,seed076_gas.log,2,61.0,5
76,gas,seed076_gas.log,3,66.0,4
76,gas,seed076_gas.log,4,53.0,4
76,gas,seed076_gas.log,5,89.0,6
76,gas,seed076_gas.log,6,60.0,4
76,gas,seed076_gas.log,7,79.0,5
70,gas,seed070_gas.log,1,74.0,5
70,gas,seed070_gas.log,2,77.0,4
70,gas,seed070_gas.log,3,68.0,5
70,gas,seed070_gas.log,4,68.0,4
70,gas,seed070_gas.log,5,58.0,4
70,gas,seed070_gas.log,6,94.0,5
70,gas,seed070_gas.log,7,100.0,5
77,gas,seed077_gas.log,1,57.0,3
77,gas,seed077_gas.log,2,70.0,5
77,gas,seed077_gas.log,3,57.0,4
77,gas,seed077_gas.log,4,65.0,5
77,gas,seed077_gas.log,5,68.0,5
77,gas,seed077_gas.log,6,91.0,6
77,gas,seed077_gas.log,7,74.0,4
73,gas,seed073_gas.log,1,65.0,4
73,gas,seed073_gas.log,2,64.0,5
73,gas,seed073_gas.log,3,83.0,5
73,gas,seed073_gas.log,4,58.0,5
73,gas,seed073_gas.log,5,57.0,3
73,gas,seed073_gas.log,6,91.0,5
73,gas,seed073_gas.log,7,72.0,5
79,gas,seed079_gas.log,1,59.0,6
79,gas,seed079_gas.log,2,98.0,7
79,gas,seed079_gas.log,3,56.0,4
79,gas,seed079_gas.log,4,62.0,4
79,gas,seed079_gas.log,5,96.0,5
79,gas,seed079_gas.log,6,47.0,3
79,gas,seed079_gas.log,7,55.0,3
82,gas,seed082_gas.log,1,102.0,8
82,gas,seed082_gas.log,2,52.0,4
82,gas,seed082_gas.log,3,82.0,5
82,gas,seed082_gas.log,4,60.0,3
82,gas,seed082_gas.log,5,70.0,4
82,gas,seed082_gas.log,6,68.0,5
82,gas,seed082_gas.log,7,54.0,3
78,gas,seed078_gas.log,1,59.0,5
78,gas,seed078_gas.log,2,53.0,4
78,gas,seed078_gas.log,3,65.0,4
78,gas,seed078_gas.log,4,68.0,5
78,gas,seed078_gas.log,5,65.0,5
78,gas,seed078_gas.log,6,94.0,3
78,gas,seed078_gas.log,7,75.0,5
83,gas,seed083_gas.log,1,55.0,4
83,gas,seed083_gas.log,2,68.0,5
83,gas,seed083_gas.log,3,67.0,5
83,gas,seed083_gas.log,4,56.0,5
83,gas,seed083_gas.log,5,69.0,3
83,gas,seed083_gas.log,6,62.0,4
83,gas,seed083_gas.log,7,104.0,6
81,gas,seed081_gas.log,1,77.0,5
81,gas,seed081_gas.log,2,68.0,5
81,gas,seed081_gas.log,3,79.0,4
81,gas,seed081_gas.log,4,95.0,6
81,gas,seed081_gas.log,5,72.0,4
81,gas,seed081_gas.log,6,50.0,3
81,gas,seed081_gas.log,7,97.0,5
62,gas,seed062_gas.log,1,89.0,5
62,gas,seed062_gas.log,2,66.0,5
62,gas,seed062_gas.log,3,67.0,4
62,gas,seed062_gas.log,4,50.0,3
62,gas,seed062_gas.log,5,68.0,5
62,gas,seed062_gas.log,6,46.0,4
62,gas,seed062_gas.log,7,119.0,6
84,gas,seed084_gas.log,1,55.0,4
84,gas,seed084_gas.log,2,74.0,6
84,gas,seed084_gas.log,3,54.0,4
84,gas,seed084_gas.log,4,104.0,6
84,gas,seed084_gas.log,5,55.0,3
84,gas,seed084_gas.log,6,61.0,3
84,gas,seed084_gas.log,7,73.0,5
86,gas,seed086_gas.log,1,52.0,5
86,gas,seed086_gas.log,2,56.0,4
86,gas,seed086_gas.log,3,60.0,3
86,gas,seed086_gas.log,4,78.0,5
86,gas,seed086_gas.log,5,93.0,6
86,gas,seed086_gas.log,6,76.0,5
86,gas,seed086_gas.log,7,64.0,4
80,gas,seed080_gas.log,1,65.0,5
80,gas,seed080_gas.log,2,105.0,7
80,gas,seed080_gas.log,3,59.0,4
80,gas,seed080_gas.log,4,91.0,5
80,gas,seed080_gas.log,5,94.0,5
80,gas,seed080_gas.log,6,66.0,3
80,gas,seed080_gas.log,7,61.0,3
89,gas,seed089_gas.log,1,54.0,4
89,gas,seed089_gas.log,2,92.0,6
89,gas,seed089_gas.log,3,64.0,3
89,gas,seed089_gas.log,4,73.0,5
89,gas,seed089_gas.log,5,68.0,5
89,gas,seed089_gas.log,6,61.0,4
89,gas,seed089_gas.log,7,73.0,5
87,gas,seed087_gas.log,1,52.0,3
87,gas,seed087_gas.log,2,72.0,6
87,gas,seed087_gas.log,3,64.0,4
87,gas,seed087_gas.log,4,89.0,7
87,gas,seed087_gas.log,5,48.0,3
87,gas,seed087_gas.log,6,89.0,5
87,gas,seed087_gas.log,7,70.0,4
88,gas,seed088_gas.log,1,84.0,5
88,gas,seed088_gas.log,2,89.0,7
88,gas,seed088_gas.log,3,63.0,4
88,gas,seed088_gas.log,4,74.0,5
88,gas,seed088_gas.log,5,56.0,4
88,gas,seed088_gas.log,6,59.0,3
88,gas,seed088_gas.log,7,62.0,4
85,gas,seed085_gas.log,1,59.0,5
85,gas,seed085_gas.log,2,94.0,6
85,gas,seed085_gas.log,3,68.0,5
85,gas,seed085_gas.log,4,67.0,3
85,gas,seed085_gas.log,5,53.0,4
85,gas,seed085_gas.log,6,65.0,4
85,gas,seed085_gas.log,7,73.0,5
91,gas,seed091_gas.log,1,67.0,4
91,gas,seed091_gas.log,2,49.0,4
91,gas,seed091_gas.log,3,58.0,5
