seed,gse_type,log_file,plane_id,completed,turnaround_time_min,wait_unload_min,wait_load_min
6,electric,seed006_electric.log,EK149,True,79.0,10.0,34.0
6,electric,seed006_electric.log,EK533,True,65.0,10.0,20.0
6,electric,seed006_electric.log,IB204,True,52.0,7.0,10.0
6,electric,seed006_electric.log,IB452,True,81.0,6.0,40.0
6,electric,seed006_electric.log,KL123,True,62.0,9.0,18.0
6,electric,seed006_electric.log,KL184,True,61.0,7.0,19.0
6,electric,seed006_electric.log,KL642,True,64.0,6.0,23.0
6,electric,seed006_electric.log,LH412,True,57.0,10.0,12.0
6,electric,seed006_electric.log,LH997,True,43.0,1.0,7.0
6,electric,seed006_electric.log,OS374,True,79.0,23.0,21.0
6,electric,seed006_electric.log,QF640,True,69.0,8.0,26.0
6,electric,seed006_electric.log,TK1954,True,67.0,8.0,24.0
6,electric,seed006_electric.log,U28672,True,56.0,4.0,17.0
8,electric,seed008_electric.log,AF1341,True,63.0,6.0,22.0
8,electric,seed008_electric.log,AF782,True,56.0,0.0,21.0
8,electric,seed008_electric.log,BA774,True,55.0,7.0,13.0
8,electric,seed008_electric.log,EK149,True,60.0,7.0,18.0
8,electric,seed008_electric.log,EK533,True,55.0,0.0,20.0
8,electric,seed008_electric.log,IB204,True,56.0,6.0,15.0
8,electric,seed008_electric.log,IB452,True,114.0,55.0,24.0
8,electric,seed008_electric.log,KL123,True,96.0,9.0,52.0
8,electric,seed008_electric.log,KL184,True,129.0,38.0,56.0
8,electric,seed008_electric.log,KL642,True,67.0,16.0,16.0
8,electric,seed008_electric.log,LH412,True,58.0,5.0,18.0
8,electric,seed008_electric.log,LH997,True,42.0,0.0,7.0
8,electric,seed008_electric.log,OS374,True,97.0,13.0,49.0
8,electric,seed008_electric.log,QF640,True,89.0,35.0,19.0
8,electric,seed008_electric.log,TK1954,True,59.0,4.0,20.0
8,electric,seed008_electric.log,U28672,True,57.0,4.0,18.0
7,electric,seed007_electric.log,AF1341,True,94.0,13.0,46.0
7,electric,seed007_electric.log,AF782,True,54.0,1.0,18.0
7,electric,seed007_electric.log,BA774,True,51.0,6.0,10.0
7,electric,seed007_electric.log,EK149,True,49.0,5.0,9.0
7,electric,seed007_electric.log,EK533,True,63.0,8.0,20.0
7,electric,seed007_electric.log,IB204,True,76.0,11.0,30.0
7,electric,seed007_electric.log,IB452,True,62.0,6.0,21.0
7,electric,seed007_electric.log,KL123,True,80.0,8.0,37.0
7,electric,seed007_electric.log,KL184,True,62.0,8.0,19.0
7,electric,seed007_electric.log,KL642,True,59.0,6.0,18.0
7,electric,seed007_electric.log,LH412,True,61.0,8.0,18.0
7,electric,seed007_electric.log,LH997,True,46.0,0.0,11.0
7,electric,seed007_electric.log,OS374,True,87.0,30.0,22.0
7,electric,seed007_electric.log,QF640,True,62.0,8.0,19.0
7,electric,seed007_electric.log,TK1954,True,87.0,10.0,42.0
7,electric,seed007_electric.log,U28672,True,57.0,4.0,18.0
12,electric,seed012_electric.log,AF1341,True,82.0,6.0,41.0
12,electric,seed012_electric.log,AF782,True,54.0,5.0,14.0
12,electric,seed012_electric.log,BA774,True,55.0,11.0,9.0
12,electric,seed012_electric.log,EK149,True,60.0,1.0,24.0
12,electric,seed012_electric.log,EK533,True,75.0,0.0,40.0
12,electric,seed012_electric.log,IB204,True,68.0,6.0,27.0
12,electric,seed012_electric.log,IB452,True,71.0,8.0,28.0
12,electric,seed012_electric.log,KL123,True,72.0,8.0,29.0
12,electric,seed012_electric.log,KL184,True,64.0,7.0,22.0
12,electric,seed012_electric.log,KL642,True,58.0,6.0,17.0
12,electric,seed012_electric.log,LH412,True,58.0,6.0,17.0
12,electric,seed012_electric.log,LH997,True,49.0,2.0,12.0
12,electric,seed012_electric.log,OS374,True,79.0,22.0,22.0
12,electric,seed012_electric.log,QF640,True,73.0,26.0,12.0
12,electric,seed012_electric.log,TK1954,True,55.0,3.0,17.0
12,electric,seed012_electric.log,U28672,True,57.0,5.0,17.0
5,electric,seed005_electric.log,AF1341,True,68.0,9.0,24.0
5,electric,seed005_electric.log,AF782,True,60.0,5.0,20.0
5,electric,seed005_electric.log,BA774,True,50.0,6.0,9.0
5,electric,seed005_electric.log,EK149,True,60.0,11.0,14.0
5,electric,seed005_electric.log,EK533,True,60.0,5.0,20.0
5,electric,seed005_electric.log,IB204,True,58.0,6.0,17.0
5,electric,seed005_electric.log,IB452,True,68.0,0.0,33.0
5,electric,seed005_electric.log,KL123,True,70.0,9.0,26.0
5,electric,seed005_electric.log,KL184,True,114.0,52.0,27.0
5,electric,seed005_electric.log,KL642,True,59.0,6.0,18.0
5,electric,seed005_electric.log,LH412,True,54.0,0.0,19.0
5,electric,seed005_electric.log,LH997,True,47.0,3.0,9.0
5,electric,seed005_electric.log,OS374,True,80.0,17.0,28.0
5,electric,seed005_electric.log,QF640,True,90.0,20.0,35.0
5,electric,seed005_electric.log,TK1954,True,68.0,7.0,26.0
5,electric,seed005_electric.log,U28672,True,57.0,4.0,18.0
9,electric,seed009_electric.log,AF1341,True,69.0,6.0,28.0
9,electric,seed009_electric.log,AF782,True,46.0,0.0,11.0
9,electric,seed009_electric.log,BA774,True,54.0,10.0,9.0
9,electric,seed009_electric.log,EK149,True,53.0,7.0,11.0
9,electric,seed009_electric.log,EK533,True,56.0,1.0,20.0
9,electric,seed009_electric.log,IB204,True,71.0,6.0,30.0
9,electric,seed009_electric.log,IB452,True,67.0,9.0,23.0
9,electric,seed009_electric.log,KL123,True,61.0,13.0,13.0
9,electric,seed009_electric.log,KL184,True,70.0,8.0,27.0
9,electric,seed009_electric.log,KL642,True,57.0,6.0,16.0
9,electric,seed009_electric.log,LH412,True,52.0,2.0,15.0
9,electric,seed009_electric.log,LH997,True,45.0,1.0,9.0
9,electric,seed009_electric.log,OS374,True,94.0,9.0,50.0
9,electric,seed009_electric.log,QF640,True,89.0,13.0,41.0
9,electric,seed009_electric.log,TK1954,True,60.0,1.0,24.0
9,electric,seed009_electric.log,U28672,True,57.0,4.0,18.0
2,electric,seed002_electric.log,AF1341,True,71.0,17.0,19.0
2,electric,seed002_electric.log,AF782,True,50.0,3.0,12.0
2,electric,seed002_electric.log,BA774,True,50.0,6.0,9.0
2,electric,seed002_electric.log,EK149,True,56.0,5.0,16.0
2,electric,seed002_electric.log,EK533,True,56.0,1.0,20.0
2,electric,seed002_electric.log,IB204,True,51.0,6.0,10.0
2,electric,seed002_electric.log,IB452,True,83.0,0.0,48.0
2,electric,seed002_electric.log,KL123,True,71.0,15.0,21.0
2,electric,seed002_electric.log,KL184,True,109.0,34.0,40.0
2,electric,seed002_electric.log,KL642,True,59.0,6.0,18.0
2,electric,seed002_electric.log,LH412,True,47.0,0.0,12.0
2,electric,seed002_electric.log,LH997,True,44.0,3.0,6.0
2,electric,seed002_electric.log,OS374,True,95.0,41.0,19.0
2,electric,seed002_electric.log,QF640,True,98.0,28.0,35.0
2,electric,seed002_electric.log,TK1954,True,94.0,4.0,55.0
2,electric,seed002_electric.log,U28672,True,55.0,4.0,16.0
13,electric,seed013_electric.log,AF1341,True,67.0,10.0,22.0
13,electric,seed013_electric.log,AF782,True,52.0,1.0,16.0
13,electric,seed013_electric.log,BA774,True,63.0,6.0,22.0
13,electric,seed013_electric.log,EK149,True,65.0,6.0,24.0
13,electric,seed013_electric.log,EK533,True,60.0,4.0,21.0
13,electric,seed013_electric.log,IB204,True,59.0,6.0,18.0
13,electric,seed013_electric.log,IB452,True,53.0,6.0,12.0
13,electric,seed013_electric.log,KL123,True,66.0,3.0,28.0
13,electric,seed013_electric.log,KL184,True,146.0,20.0,91.0
13,electric,seed013_electric.log,KL642,True,62.0,11.0,16.0
13,electric,seed013_electric.log,LH412,True,52.0,2.0,15.0
13,electric,seed013_electric.log,LH997,True,47.0,1.0,11.0
13,electric,seed013_electric.log,OS374,True,67.0,13.0,19.0
13,electric,seed013_electric.log,QF640,True,69.0,10.0,24.0
13,electric,seed013_electric.log,TK1954,True,44.0,4.0,5.0
13,electric,seed013_electric.log,U28672,True,56.0,3.0,18.0
14,electric,seed014_electric.log,AF1341,True,61.0,11.0,15.0
14,electric,seed014_electric.log,AF782,True,57.0,4.0,18.0
14,electric,seed014_electric.log,BA774,True,50.0,6.0,9.0
14,electric,seed014_electric.log,EK149,True,79.0,36.0,8.0
14,electric,seed014_electric.log,EK533,True,59.0,4.0,20.0
14,electric,seed014_electric.log,IB204,True,69.0,6.0,28.0
14,electric,seed014_electric.log,IB452,True,71.0,0.0,36.0
14,electric,seed014_electric.log,KL123,True,79.0,10.0,34.0
14,electric,seed014_electric.log,KL184,True,119.0,11.0,73.0
14,electric,seed014_electric.log,KL642,True,59.0,7.0,17.0
14,electric,seed014_electric.log,LH412,True,54.0,0.0,19.0
14,electric,seed014_electric.log,LH997,True,47.0,3.0,9.0
14,electric,seed014_electric.log,OS374,True,70.0,10.0,25.0
14,electric,seed014_electric.log,QF640,True,74.0,24.0,15.0
14,electric,seed014_electric.log,TK1954,True,64.0,7.0,22.0
14,electric,seed014_electric.log,U28672,True,59.0,4.0,20.0
16,electric,seed016_electric.log,AF1341,True,92.0,11.0,46.0
16,electric,seed016_electric.log,AF782,True,57.0,4.0,18.0
16,electric,seed016_electric.log,BA774,True,50.0,6.0,9.0
16,electric,seed016_electric.log,EK149,True,80.0,13.0,32.0
16,electric,seed016_electric.log,EK533,True,62.0,6.0,21.0
16,electric,seed016_electric.log,IB204,True,67.0,6.0,26.0
16,electric,seed016_electric.log,IB452,True,87.0,0.0,52.0
16,electric,seed016_electric.log,KL123,True,136.0,29.0,72.0
16,electric,seed016_electric.log,KL184,True,110.0,9.0,66.0
16,electric,seed016_electric.log,KL642,True,59.0,6.0,18.0
16,electric,seed016_electric.log,LH412,True,56.0,4.0,17.0
16,electric,seed016_electric.log,LH997,True,50.0,2.0,13.0
16,electric,seed016_electric.log,OS374,True,85.0,31.0,19.0
16,electric,seed016_electric.log,QF640,True,138.0,51.0,52.0
16,electric,seed016_electric.log,TK1954,True,66.0,7.0,24.0
16,electric,seed016_electric.log,U28672,True,59.0,4.0,20.0
10,electric,seed010_electric.log,AF1341,True,69.0,22.0,12.0
10,electric,seed010_electric.log,AF782,True,49.0,1.0,13.0
10,electric,seed010_electric.log,BA774,True,50.0,6.0,9.0
10,electric,seed010_electric.log,EK149,True,57.0,14.0,8.0
10,electric,seed010_electric.log,EK533,True,99.0,8.0,56.0
10,electric,seed010_electric.log,IB204,True,85.0,6.0,44.0
10,electric,seed010_electric.log,IB452,True,110.0,8.0,67.0
10,electric,seed010_electric.log,KL123,True,89.0,25.0,29.0
10,electric,seed010_electric.log,KL184,True,93.0,23.0,35.0
10,electric,seed010_electric.log,KL642,True,60.0,7.0,18.0
10,electric,seed010_electric.log,LH412,True,57.0,10.0,12.0
10,electric,seed010_electric.log,LH997,True,46.0,2.0,9.0
10,electric,seed010_electric.log,OS374,True,77.0,18.0,24.0
10,electric,seed010_electric.log,QF640,True,76.0,26.0,15.0
10,electric,seed010_electric.log,TK1954,True,75.0,7.0,33.0
10,electric,seed010_electric.log,U28672,True,54.0,4.0,15.0
11,electric,seed011_electric.log,AF1341,True,81.0,10.0,36.0
11,electric,seed011_electric.log,AF782,True,52.0,3.0,14.0
11,electric,seed011_electric.log,BA774,True,60.0,12.0,13.0
11,electric,seed011_electric.log,EK149,True,65.0,11.0,19.0
11,electric,seed011_electric.log,EK533,True,65.0,8.0,22.0
11,electric,seed011_electric.log,IB204,True,93.0,6.0,52.0
11,electric,seed011_electric.log,IB452,True,73.0,7.0,31.0
11,electric,seed011_electric.log,KL123,True,61.0,9.0,17.0
11,electric,seed011_electric.log,KL184,True,110.0,7.0,68.0
11,electric,seed011_electric.log,KL642,True,59.0,6.0,18.0
11,electric,seed011_electric.log,LH412,True,57.0,7.0,15.0
11,electric,seed011_electric.log,LH997,True,41.0,0.0,6.0
11,electric,seed011_electric.log,OS374,True,87.0,30.0,22.0
11,electric,seed011_electric.log,QF640,True,89.0,37.0,17.0
11,electric,seed011_electric.log,TK1954,True,72.0,7.0,30.0
11,electric,seed011_electric.log,U28672,True,57.0,4.0,18.0
19,electric,seed019_electric.log,AF1341,True,56.0,13.0,8.0
19,electric,seed019_electric.log,AF782,True,56.0,0.0,21.0
19,electric,seed019_electric.log,BA774,True,50.0,6.0,9.0
19,electric,seed019_electric.log,EK149,True,59.0,6.0,18.0
19,electric,seed019_electric.log,EK533,True,56.0,0.0,21.0
19,electric,seed019_electric.log,IB204,True,55.0,6.0,14.0
19,electric,seed019_electric.log,IB452,True,71.0,6.0,30.0
19,electric,seed019_electric.log,KL123,True,96.0,9.0,52.0
19,electric,seed019_electric.log,KL184,True,79.0,14.0,30.0
19,electric,seed019_electric.log,KL642,True,59.0,4.0,20.0
19,electric,seed019_electric.log,LH412,True,57.0,5.0,17.0
19,electric,seed019_electric.log,LH997,True,45.0,1.0,9.0
19,electric,seed019_electric.log,OS374,True,65.0,14.0,16.0
19,electric,seed019_electric.log,QF640,True,58.0,10.0,13.0
19,electric,seed019_electric.log,TK1954,True,57.0,7.0,15.0
19,electric,seed019_electric.log,U28672,True,56.0,4.0,17.0
18,electric,seed018_electric.log,AF1341,True,49.0,6.0,8.0
18,electric,seed018_electric.log,AF782,True,54.0,0.0,19.0
18,electric,seed018_electric.log,BA774,True,50.0,6.0,9.0
18,electric,seed018_electric.log,EK149,True,72.0,5.0,32.0
18,electric,seed018_electric.log,EK533,True,59.0,2.0,22.0
18,electric,seed018_electric.log,IB204,True,57.0,6.0,16.0
18,electric,seed018_electric.log,IB452,True,53.0,6.0,12.0
18,electric,seed018_electric.log,KL123,True,53.0,5.0,13.0
18,electric,seed018_electric.log,KL184,True,61.0,7.0,19.0
18,electric,seed018_electric.log,KL642,True,51.0,0.0,16.0
18,electric,seed018_electric.log,LH412,True,53.0,1.0,17.0
18,electric,seed018_electric.log,LH997,True,44.0,1.0,8.0
18,electric,seed018_electric.log,OS374,True,69.0,18.0,16.0
18,electric,seed018_electric.log,QF640,True,48.0,1.0,12.0
18,electric,seed018_electric.log,TK1954,True,50.0,1.0,14.0
18,electric,seed018_electric.log,U28672,True,55.0,3.0,17.0
24,electric,seed024_electric.log,AF1341,True,57.0,6.0,16.0
24,electric,seed024_electric.log,AF782,True,52.0,2.0,15.0
24,electric,seed024_electric.log,BA774,True,51.0,7.0,9.0
24,electric,seed024_electric.log,EK149,True,57.0,13.0,9.0
24,electric,seed024_electric.log,EK533,True,62.0,7.0,20.0
24,electric,seed024_electric.log,IB204,True,69.0,6.0,28.0
24,electric,seed024_electric.log,IB452,True,67.0,6.0,26.0
24,electric,seed024_electric.log,KL123,True,89.0,21.0,33.0
24,electric,seed024_electric.log,KL184,True,63.0,9.0,19.0
24,electric,seed024_electric.log,KL642,True,94.0,7.0,52.0
24,electric,seed024_electric.log,LH412,True,56.0,9.0,12.0
24,electric,seed024_electric.log,LH997,True,41.0,0.0,6.0
24,electric,seed024_electric.log,OS374,True,63.0,9.0,19.0
24,electric,seed024_electric.log,QF640,True,59.0,11.0,13.0
24,electric,seed024_electric.log,TK1954,True,67.0,7.0,25.0
24,electric,seed024_electric.log,U28672,True,51.0,3.0,13.0
25,electric,seed025_electric.log,AF1341,True,62.0,6.0,21.0
25,electric,seed025_electric.log,AF782,True,51.0,3.0,13.0
25,electric,seed025_electric.log,BA774,True,54.0,10.0,9.0
25,electric,seed025_electric.log,EK149,True,54.0,1.0,18.0
25,electric,seed025_electric.log,EK533,True,117.0,0.0,82.0
25,electric,seed025_electric.log,IB204,True,54.0,6.0,13.0
25,electric,seed025_electric.log,IB452,True,64.0,10.0,19.0
25,electric,seed025_electric.log,KL123,True,81.0,9.0,37.0
25,electric,seed025_electric.log,KL184,True,115.0,41.0,39.0
25,electric,seed025_electric.log,KL642,True,57.0,6.0,16.0
25,electric,seed025_electric.log,LH412,True,50.0,0.0,15.0
25,electric,seed025_electric.log,LH997,True,47.0,1.0,11.0
25,electric,seed025_electric.log,OS374,True,65.0,9.0,21.0
25,electric,seed025_electric.log,QF640,True,73.0,21.0,17.0
25,electric,seed025_electric.log,TK1954,True,54.0,5.0,14.0
25,electric,seed025_electric.log,U28672,True,56.0,4.0,17.0
22,electric,seed022_electric.log,AF1341,True,63.0,8.0,20.0
22,electric,seed022_electric.log,AF782,True,56.0,0.0,21.0
22,electric,seed022_electric.log,BA774,True,50.0,6.0,9.0
22,electric,seed022_electric.log,EK149,True,66.0,5.0,26.0
22,electric,seed022_electric.log,EK533,True,55.0,0.0,20.0
22,electric,seed022_electric.log,IB204,True,65.0,6.0,24.0
22,electric,seed022_electric.log,IB452,True,84.0,32.0,17.0
22,electric,seed022_electric.log,KL123,True,64.0,9.0,20.0
22,electric,seed022_electric.log,KL184,True,85.0,23.0,27.0
22,electric,seed022_electric.log,KL642,True,51.0,0.0,16.0
22,electric,seed022_electric.log,LH412,True,53.0,1.0,17.0
22,electric,seed022_electric.log,LH997,True,44.0,1.0,8.0
22,electric,seed022_electric.log,OS374,True,74.0,18.0,21.0
22,electric,seed022_electric.log,QF640,True,106.0,27.0,44.0
22,electric,seed022_electric.log,TK1954,True,65.0,1.0,29.0
22,electric,seed022_electric.log,U28672,True,54.0,0.0,19.0
20,electric,seed020_electric.log,AF1341,True,60.0,9.0,16.0
20,electric,seed020_electric.log,AF782,True,55.0,1.0,19.0
20,electric,seed020_electric.log,BA774,True,57.0,13.0,9.0
20,electric,seed020_electric.log,EK149,True,58.0,6.0,17.0
20,electric,seed020_electric.log,EK533,True,63.0,8.0,20.0
20,electric,seed020_electric.log,IB204,True,91.0,6.0,50.0
20,electric,seed020_electric.log,IB452,True,54.0,7.0,12.0
20,electric,seed020_electric.log,KL123,True,56.0,8.0,13.0
20,electric,seed020_electric.log,KL184,True,64.0,10.0,19.0
20,electric,seed020_electric.log,KL642,True,60.0,7.0,18.0
20,electric,seed020_electric.log,LH412,True,53.0,3.0,15.0
20,electric,seed020_electric.log,LH997,True,41.0,0.0,6.0
20,electric,seed020_electric.log,OS374,True,68.0,10.0,23.0
20,electric,seed020_electric.log,QF640,True,70.0,20.0,15.0
20,electric,seed020_electric.log,TK1954,True,64.0,7.0,22.0
20,electric,seed020_electric.log,U28672,True,56.0,4.0,17.0
15,electric,seed015_electric.log,AF1341,True,89.0,17.0,37.0
15,electric,seed015_electric.log,AF782,True,52.0,4.0,13.0
15,electric,seed015_electric.log,BA774,True,55.0,8.0,12.0
15,electric,seed015_electric.log,EK149,True,75.0,5.0,35.0
15,electric,seed015_electric.log,EK533,True,63.0,8.0,20.0
15,electric,seed015_electric.log,IB204,True,51.0,6.0,10.0
15,electric,seed015_electric.log,IB452,True,70.0,18.0,17.0
15,electric,seed015_electric.log,KL123,True,82.0,8.0,39.0
15,electric,seed015_electric.log,KL184,True,137.0,7.0,95.0
15,electric,seed015_electric.log,KL642,True,61.0,6.0,20.0
15,electric,seed015_electric.log,LH412,True,48.0,1.0,12.0
15,electric,seed015_electric.log,LH997,True,44.0,3.0,6.0
15,electric,seed015_electric.log,OS374,True,86.0,31.0,20.0
15,electric,seed015_electric.log,QF640,True,75.0,1.0,39.0
15,electric,seed015_electric.log,TK1954,True,74.0,4.0,35.0
15,electric,seed015_electric.log,U28672,True,54.0,4.0,15.0
17,electric,seed017_electric.log,AF1341,True,63.0,14.0,14.0
17,electric,seed017_electric.log,AF782,True,59.0,4.0,20.0
17,electric,seed017_electric.log,BA774,True,51.0,7.0,9.0
17,electric,seed017_electric.log,EK149,True,59.0,5.0,19.0
17,electric,seed017_electric.log,EK533,True,60.0,5.0,20.0
17,electric,seed017_electric.log,IB204,True,57.0,6.0,16.0
17,electric,seed017_electric.log,IB452,True,90.0,8.0,47.0
17,electric,seed017_electric.log,KL123,True,67.0,3.0,29.0
17,electric,seed017_electric.log,KL184,True,110.0,5.0,70.0
17,electric,seed017_electric.log,KL642,True,55.0,1.0,19.0
17,electric,seed017_electric.log,LH412,True,56.0,4.0,17.0
17,electric,seed017_electric.log,LH997,True,47.0,2.0,10.0
17,electric,seed017_electric.log,OS374,True,117.0,41.0,41.0
17,electric,seed017_electric.log,QF640,True,56.0,1.0,20.0
17,electric,seed017_electric.log,TK1954,True,59.0,1.0,23.0
17,electric,seed017_electric.log,U28672,True,56.0,3.0,18.0
28,electric,seed028_electric.log,AF1341,True,56.0,13.0,8.0
28,electric,seed028_electric.log,AF782,True,48.0,0.0,13.0
28,electric,seed028_electric.log,BA774,True,53.0,6.0,12.0
28,electric,seed028_electric.log,EK149,True,75.0,9.0,31.0
28,electric,seed028_electric.log,EK533,True,66.0,8.0,23.0
28,electric,seed028_electric.log,IB204,True,55.0,6.0,14.0
28,electric,seed028_electric.log,IB452,True,62.0,8.0,19.0
28,electric,seed028_electric.log,KL123,True,57.0,9.0,13.0
28,electric,seed028_electric.log,KL184,True,78.0,7.0,36.0
28,electric,seed028_electric.log,KL642,True,61.0,8.0,18.0
28,electric,seed028_electric.log,LH412,True,58.0,8.0,15.0
28,electric,seed028_electric.log,LH997,True,46.0,2.0,9.0
28,electric,seed028_electric.log,OS374,True,86.0,29.0,22.0
28,electric,seed028_electric.log,QF640,True,69.0,10.0,24.0
28,electric,seed028_electric.log,TK1954,True,62.0,7.0,20.0
28,electric,seed028_electric.log,U28672,True,53.0,1.0,17.0
27,electric,seed027_electric.log,AF1341,True,65.0,11.0,19.0
27,electric,seed027_electric.log,AF782,True,54.0,3.0,16.0
27,electric,seed027_electric.log,BA774,True,54.0,10.0,9.0
27,electric,seed027_electric.log,EK149,True,86.0,11.0,40.0
27,electric,seed027_electric.log,EK533,True,61.0,6.0,20.0
27,electric,seed027_electric.log,IB204,True,66.0,6.0,25.0
27,electric,seed027_electric.log,IB452,True,68.0,0.0,33.0
27,electric,seed027_electric.log,KL123,True,106.0,9.0,62.0
27,electric,seed027_electric.log,KL184,True,138.0,52.0,51.0
27,electric,seed027_electric.log,KL642,True,57.0,6.0,16.0
27,electric,seed027_electric.log,LH412,True,47.0,0.0,12.0
27,electric,seed027_electric.log,LH997,True,44.0,1.0,8.0
27,electric,seed027_electric.log,OS374,True,83.0,14.0,34.0
27,electric,seed027_electric.log,QF640,True,104.0,37.0,32.0
27,electric,seed027_electric.log,TK1954,True,56.0,7.0,14.0
27,electric,seed027_electric.log,U28672,True,56.0,4.0,17.0
30,electric,seed030_electric.log,AF1341,True,77.0,10.0,32.0
30,electric,seed030_electric.log,AF782,True,48.0,1.0,12.0
30,electric,seed030_electric.log,BA774,True,50.0,6.0,9.0
30,electric,seed030_electric.log,EK149,True,54.0,8.0,11.0
30,electric,seed030_electric.log,EK533,True,63.0,8.0,20.0
30,electric,seed030_electric.log,IB204,True,68.0,11.0,22.0
30,electric,seed030_electric.log,IB452,True,56.0,6.0,15.0
30,electric,seed030_electric.log,KL123,True,51.0,3.0,13.0
30,electric,seed030_electric.log,KL184,True,65.0,8.0,22.0
30,electric,seed030_electric.log,KL642,True,59.0,6.0,18.0
30,electric,seed030_electric.log,LH412,True,50.0,0.0,15.0
30,electric,seed030_electric.log,LH997,True,48.0,3.0,10.0
30,electric,seed030_electric.log,OS374,True,76.0,21.0,20.0
30,electric,seed030_electric.log,QF640,True,57.0,10.0,12.0
30,electric,seed030_electric.log,TK1954,True,62.0,7.0,20.0
30,electric,seed030_electric.log,U28672,True,56.0,3.0,18.0
21,electric,seed021_electric.log,AF1341,True,83.0,9.0,39.0
