seed,gse_type,log_file,gse_id,total_energy_consumed_pct,tasks_completed
19,electric,seed019_electric.log,4,176.0,4
19,electric,seed019_electric.log,5,240.0,4
19,electric,seed019_electric.log,6,156.0,4
19,electric,seed019_electric.log,7,192.0,5
18,electric,seed018_electric.log,1,76.0,3
18,electric,seed018_electric.log,2,128.0,5
18,electric,seed018_electric.log,3,194.0,6
18,electric,seed018_electric.log,4,200.0,5
18,electric,seed018_electric.log,5,98.0,2
18,electric,seed018_electric.log,6,250.0,6
18,electric,seed018_electric.log,7,74.0,3
24,electric,seed024_electric.log,1,182.0,5
24,electric,seed024_electric.log,2,176.0,4
24,electric,seed024_electric.log,3,70.0,2
24,electric,seed024_electric.log,4,78.0,4
24,electric,seed024_electric.log,5,256.0,5
24,electric,seed024_electric.log,6,238.0,5
24,electric,seed024_electric.log,7,218.0,5
25,electric,seed025_electric.log,1,194.0,4
25,electric,seed025_electric.log,2,248.0,6
25,electric,seed025_electric.log,3,72.0,3
25,electric,seed025_electric.log,4,74.0,4
25,electric,seed025_electric.log,5,252.0,5
25,electric,seed025_electric.log,6,170.0,3
25,electric,seed025_electric.log,7,298.0,3
22,electric,seed022_electric.log,1,186.0,4
22,electric,seed022_electric.log,2,74.0,2
22,electric,seed022_electric.log,3,78.0,3
22,electric,seed022_electric.log,4,194.0,6
22,electric,seed022_electric.log,5,188.0,6
22,electric,seed022_electric.log,6,300.0,6
22,electric,seed022_electric.log,7,246.0,3
20,electric,seed020_electric.log,1,182.0,5
20,electric,seed020_electric.log,2,78.0,2
20,electric,seed020_electric.log,3,160.0,6
20,electric,seed020_electric.log,4,160.0,4
20,electric,seed020_electric.log,5,198.0,5
20,electric,seed020_electric.log,6,170.0,4
20,electric,seed020_electric.log,7,186.0,3
15,electric,seed015_electric.log,1,200.0,4
15,electric,seed015_electric.log,2,194.0,4
15,electric,seed015_electric.log,3,76.0,3
15,electric,seed015_electric.log,4,234.0,6
15,electric,seed015_electric.log,5,150.0,4
15,electric,seed015_electric.log,6,170.0,3
15,electric,seed015_electric.log,7,396.0,5
17,electric,seed017_electric.log,1,100.0,2
17,electric,seed017_electric.log,2,196.0,5
17,electric,seed017_electric.log,3,66.0,2
17,electric,seed017_electric.log,4,248.0,5
17,electric,seed017_electric.log,5,230.0,5
17,electric,seed017_electric.log,6,258.0,6
17,electric,seed017_electric.log,7,164.0,5
28,electric,seed028_electric.log,1,200.0,6
28,electric,seed028_electric.log,2,174.0,4
28,electric,seed028_electric.log,3,194.0,5
28,electric,seed028_electric.log,4,196.0,5
28,electric,seed028_electric.log,5,190.0,4
28,electric,seed028_electric.log,6,72.0,2
28,electric,seed028_electric.log,7,168.0,3
27,electric,seed027_electric.log,1,142.0,5
27,electric,seed027_electric.log,2,200.0,4
27,electric,seed027_electric.log,3,144.0,5
27,electric,seed027_electric.log,4,78.0,4
27,electric,seed027_electric.log,5,288.0,4
27,electric,seed027_electric.log,6,324.0,6
27,electric,seed027_electric.log,7,72.0,2
30,electric,seed030_electric.log,1,138.0,3
30,electric,seed030_electric.log,2,144.0,4
30,electric,seed030_electric.log,3,162.0,6
30,electric,seed030_electric.log,4,162.0,5
30,electric,seed030_electric.log,5,98.0,2
30,electric,seed030_electric.log,6,184.0,4
30,electric,seed030_electric.log,7,234.0,4
21,electric,seed021_electric.log,1,176.0,4
21,electric,seed021_electric.log,2,128.0,3
21,electric,seed021_electric.log,3,226.0,4
21,electric,seed021_electric.log,4,190.0,6
21,electric,seed021_electric.log,5,72.0,2
21,electric,seed021_electric.log,6,254.0,5
21,electric,seed021_electric.log,7,240.0,4
31,electric,seed031_electric.log,1,100.0,2
31,electric,seed031_electric.log,2,230.0,7
31,electric,seed031_electric.log,3,176.0,6
31,electric,seed031_electric.log,4,242.0,5
31,electric,seed031_electric.log,5,92.0,4
31,electric,seed031_electric.log,6,152.0,4
31,electric,seed031_electric.log,7,174.0,4
35,electric,seed035_electric.log,1,188.0,6
35,electric,seed035_electric.log,2,72.0,2
35,electric,seed035_electric.log,3,174.0,5
35,electric,seed035_electric.log,4,200.0,4
35,electric,seed035_electric.log,5,232.0,5
35,electric,seed035_electric.log,6,78.0,2
35,electric,seed035_electric.log,7,232.0,5
26,electric,seed026_electric.log,1,186.0,5
26,electric,seed026_electric.log,2,138.0,4
26,electric,seed026_electric.log,3,250.0,4
26,electric,seed026_electric.log,4,224.0,6
26,electric,seed026_electric.log,5,218.0,5
26,electric,seed026_electric.log,6,176.0,4
26,electric,seed026_electric.log,7,132.0,3
33,electric,seed033_electric.log,1,78.0,3
33,electric,seed033_electric.log,2,154.0,4
33,electric,seed033_electric.log,3,166.0,5
33,electric,seed033_electric.log,4,72.0,2
33,electric,seed033_electric.log,5,368.0,8
33,electric,seed033_electric.log,6,160.0,5
33,electric,seed033_electric.log,7,172.0,4
32,electric,seed032_electric.log,1,238.0,6
32,electric,seed032_electric.log,2,200.0,5
32,electric,seed032_electric.log,3,236.0,6
32,electric,seed032_electric.log,4,122.0,3
32,electric,seed032_electric.log,5,76.0,2
32,electric,seed032_electric.log,6,72.0,2
32,electric,seed032_electric.log,7,246.0,5
37,electric,seed037_electric.log,1,74.0,3
37,electric,seed037_electric.log,2,248.0,7
37,electric,seed037_electric.log,3,76.0,3
37,electric,seed037_electric.log,4,228.0,5
37,electric,seed037_electric.log,5,292.0,5
37,electric,seed037_electric.log,6,232.0,4
37,electric,seed037_electric.log,7,162.0,3
34,electric,seed034_electric.log,1,172.0,4
34,electric,seed034_electric.log,2,72.0,2
34,electric,seed034_electric.log,3,168.0,5
34,electric,seed034_electric.log,4,178.0,4
34,electric,seed034_electric.log,5,226.0,6
34,electric,seed034_electric.log,6,242.0,4
34,electric,seed034_electric.log,7,238.0,5
38,electric,seed038_electric.log,1,168.0,6
38,electric,seed038_electric.log,2,228.0,5
38,electric,seed038_electric.log,3,252.0,4
38,electric,seed038_electric.log,4,200.0,4
38,electric,seed038_electric.log,5,74.0,2
38,electric,seed038_electric.log,6,212.0,6
38,electric,seed038_electric.log,7,158.0,3
39,electric,seed039_electric.log,1,224.0,6
39,electric,seed039_electric.log,2,124.0,3
39,electric,seed039_electric.log,3,148.0,6
39,electric,seed039_electric.log,4,158.0,3
39,electric,seed039_electric.log,5,100.0,3
39,electric,seed039_electric.log,6,228.0,3
39,electric,seed039_electric.log,7,220.0,5
23,electric,seed023_electric.log,1,158.0,3
23,electric,seed023_electric.log,2,160.0,6
23,electric,seed023_electric.log,3,234.0,6
23,electric,seed023_electric.log,4,190.0,4
23,electric,seed023_electric.log,5,166.0,4
23,electric,seed023_electric.log,6,168.0,3
23,electric,seed023_electric.log,7,346.0,3
29,electric,seed029_electric.log,1,196.0,6
29,electric,seed029_electric.log,2,244.0,5
29,electric,seed029_electric.log,3,252.0,4
29,electric,seed029_electric.log,4,252.0,4
29,electric,seed029_electric.log,5,146.0,5
29,electric,seed029_electric.log,6,174.0,5
29,electric,seed029_electric.log,7,74.0,2
36,electric,seed036_electric.log,1,142.0,3
36,electric,seed036_electric.log,2,246.0,5
36,electric,seed036_electric.log,3,240.0,5
36,electric,seed036_electric.log,4,230.0,6
36,electric,seed036_electric.log,5,148.0,5
36,electric,seed036_electric.log,6,154.0,4
36,electric,seed036_electric.log,7,70.0,2
45,electric,seed045_electric.log,1,186.0,5
45,electric,seed045_electric.log,2,190.0,4
45,electric,seed045_electric.log,3,176.0,5
45,electric,seed045_electric.log,4,70.0,2
45,electric,seed045_electric.log,5,78.0,4
45,electric,seed045_electric.log,6,228.0,5
45,electric,seed045_electric.log,7,154.0,3
40,electric,seed040_electric.log,1,242.0,6
40,electric,seed040_electric.log,2,184.0,5
40,electric,seed040_electric.log,3,172.0,4
40,electric,seed040_electric.log,4,176.0,3
40,electric,seed040_electric.log,5,76.0,2
40,electric,seed040_electric.log,6,252.0,5
40,electric,seed040_electric.log,7,228.0,5
41,electric,seed041_electric.log,1,248.0,5
41,electric,seed041_electric.log,2,74.0,2
41,electric,seed041_electric.log,3,70.0,2
41,electric,seed041_electric.log,4,284.0,5
41,electric,seed041_electric.log,5,186.0,4
41,electric,seed041_electric.log,6,176.0,5
41,electric,seed041_electric.log,7,280.0,7
42,electric,seed042_electric.log,1,228.0,6
42,electric,seed042_electric.log,2,198.0,4
42,electric,seed042_electric.log,3,72.0,2
42,electric,seed042_electric.log,4,162.0,3
42,electric,seed042_electric.log,5,164.0,4
42,electric,seed042_electric.log,6,176.0,4
42,electric,seed042_electric.log,7,164.0,4
48,electric,seed048_electric.log,1,154.0,4
48,electric,seed048_electric.log,2,70.0,2
48,electric,seed048_electric.log,3,74.0,3
48,electric,seed048_electric.log,4,232.0,7
48,electric,seed048_electric.log,5,326.0,8
48,electric,seed048_electric.log,6,76.0,2
48,electric,seed048_electric.log,7,244.0,4
44,electric,seed044_electric.log,1,172.0,5
44,electric,seed044_electric.log,2,74.0,2
44,electric,seed044_electric.log,3,170.0,5
44,electric,seed044_electric.log,4,200.0,5
44,electric,seed044_electric.log,5,294.0,7
44,electric,seed044_electric.log,6,254.0,4
44,electric,seed044_electric.log,7,68.0,2
43,electric,seed043_electric.log,1,144.0,4
43,electric,seed043_electric.log,2,154.0,5
43,electric,seed043_electric.log,3,220.0,5
43,electric,seed043_electric.log,4,200.0,6
43,electric,seed043_electric.log,5,254.0,5
43,electric,seed043_electric.log,6,162.0,4
43,electric,seed043_electric.log,7,198.0,1
49,electric,seed049_electric.log,1,196.0,6
49,electric,seed049_electric.log,2,230.0,5
49,electric,seed049_electric.log,3,144.0,3
49,electric,seed049_electric.log,4,76.0,3
49,electric,seed049_electric.log,5,238.0,5
49,electric,seed049_electric.log,6,232.0,5
49,electric,seed049_electric.log,7,160.0,4
50,electric,seed050_electric.log,1,164.0,5
50,electric,seed050_electric.log,2,142.0,5
50,electric,seed050_electric.log,3,228.0,4
50,electric,seed050_electric.log,4,100.0,2
50,electric,seed050_electric.log,5,232.0,5
50,electric,seed050_electric.log,6,200.0,4
50,electric,seed050_electric.log,7,164.0,4
53,electric,seed053_electric.log,1,200.0,4
53,electric,seed053_electric.log,2,200.0,6
53,electric,seed053_electric.log,3,200.0,6
53,electric,seed053_electric.log,4,200.0,4
53,electric,seed053_electric.log,5,274.0,5
53,electric,seed053_electric.log,6,72.0,2
53,electric,seed053_electric.log,7,154.0,3
51,electric,seed051_electric.log,1,186.0,5
51,electric,seed051_electric.log,2,186.0,5
51,electric,seed051_electric.log,3,172.0,5
51,electric,seed051_electric.log,4,256.0,5
51,electric,seed051_electric.log,5,214.0,4
51,electric,seed051_electric.log,6,70.0,2
51,electric,seed051_electric.log,7,138.0,3
46,electric,seed046_electric.log,1,190.0,5
46,electric,seed046_electric.log,2,228.0,6
46,electric,seed046_electric.log,3,198.0,5
46,electric,seed046_electric.log,4,128.0,4
46,electric,seed046_electric.log,5,248.0,3
46,electric,seed046_electric.log,6,78.0,2
46,electric,seed046_electric.log,7,154.0,5
52,electric,seed052_electric.log,1,166.0,4
52,electric,seed052_electric.log,2,176.0,5
52,electric,seed052_electric.log,3,320.0,7
52,electric,seed052_electric.log,4,248.0,6
52,electric,seed052_electric.log,5,174.0,3
52,electric,seed052_electric.log,6,200.0,3
52,electric,seed052_electric.log,7,76.0,3
47,electric,seed047_electric.log,1,238.0,7
47,electric,seed047_electric.log,2,72.0,3
47,electric,seed047_electric.log,3,234.0,5
47,electric,seed047_electric.log,4,72.0,3
47,electric,seed047_electric.log,5,172.0,4
47,electric,seed047_electric.log,6,174.0,4
47,electric,seed047_electric.log,7,162.0,4
59,electric,seed059_electric.log,1,74.0,4
59,electric,seed059_electric.log,2,78.0,3
59,electric,seed059_electric.log,3,288.0,5
59,electric,seed059_electric.log,4,274.0,7
59,electric,seed059_electric.log,5,302.0,7
59,electric,seed059_electric.log,6,70.0,2
59,electric,seed059_electric.log,7,176.0,3
60,electric,seed060_electric.log,1,174.0,4
60,electric,seed060_electric.log,2,194.0,5
60,electric,seed060_electric.log,3,242.0,5
60,electric,seed060_electric.log,4,182.0,5
60,electric,seed060_electric.log,5,196.0,3
60,electric,seed060_electric.log,6,196.0,4
60,electric,seed060_electric.log,7,150.0,3
57,electric,seed057_electric.log,1,120.0,5
57,electric,seed057_electric.log,2,238.0,5
57,electric,seed057_electric.log,3,158.0,5
57,electric,seed057_electric.log,4,156.0,4
57,electric,seed057_electric.log,5,224.0,6
57,electric,seed057_electric.log,6,78.0,2
57,electric,seed057_electric.log,7,74.0,2
56,electric,seed056_electric.log,1,238.0,6
56,electric,seed056_electric.log,2,236.0,4
56,electric,seed056_electric.log,3,252.0,6
56,electric,seed056_electric.log,4,70.0,2
56,electric,seed056_electric.log,5,242.0,3
56,electric,seed056_electric.log,6,218.0,4
56,electric,seed056_electric.log,7,124.0,3
54,electric,seed054_electric.log,1,176.0,7
54,electric,seed054_electric.log,2,154.0,3
54,electric,seed054_electric.log,3,200.0,5
54,electric,seed054_electric.log,4,76.0,2
54,electric,seed054_electric.log,5,284.0,5
54,electric,seed054_electric.log,6,200.0,4
54,electric,seed054_electric.log,7,290.0,5
62,electric,seed062_electric.log,1,200.0,4
62,electric,seed062_electric.log,2,76.0,4
62,electric,seed062_electric.log,3,234.0,5
62,electric,seed062_electric.log,4,174.0,4
62,electric,seed062_electric.log,5,162.0,5
62,electric,seed062_electric.log,6,298.0,4
62,electric,seed062_electric.log,7,72.0,2
65,electric,seed065_electric.log,1,130.0,3
65,electric,seed065_electric.log,2,170.0,5
65,electric,seed065_electric.log,3,78.0,3
65,electric,seed065_electric.log,4,280.0,5
65,electric,seed065_electric.log,5,192.0,5
65,electric,seed065_electric.log,6,220.0,5
65,electric,seed065_electric.log,7,182.0,5
58,electric,seed058_electric.log,1,238.0,6
58,electric,seed058_electric.log,2,100.0,3
58,electric,seed058_electric.log,3,200.0,5
58,electric,seed058_electric.log,4,216.0,5
58,electric,seed058_electric.log,5,78.0,2
58,electric,seed058_electric.log,6,222.0,5
58,electric,seed058_electric.log,7,300.0,4
63,electric,seed063_electric.log,1,166.0,4
63,electric,seed063_electric.log,2,146.0,5
63,electric,seed063_electric.log,3,188.0,4
63,electric,seed063_electric.log,4,72.0,2
63,electric,seed063_electric.log,5,190.0,5
63,electric,seed063_electric.log,6,164.0,4
63,electric,seed063_electric.log,7,226.0,5
61,electric,seed061_electric.log,1,286.0,7
61,electric,seed061_electric.log,2,78.0,2
61,electric,seed061_electric.log,3,166.0,5
61,electric,seed061_electric.log,4,78.0,4
61,electric,seed061_electric.log,5,246.0,5
61,electric,seed061_electric.log,6,76.0,2
61,electric,seed061_electric.log,7,176.0,4
66,electric,seed066_electric.log,1,164.0,5
66,electric,seed066_electric.log,2,200.0,4
66,electric,seed066_electric.log,3,194.0,4
66,electric,seed066_electric.log,4,150.0,4
66,electric,seed066_electric.log,5,324.0,5
66,electric,seed066_electric.log,6,166.0,5
66,electric,seed066_electric.log,7,72.0,2
68,electric,seed068_electric.log,1,192.0,6
68,electric,seed068_electric.log,2,120.0,4
68,electric,seed068_electric.log,3,200.0,4
68,electric,seed068_electric.log,4,136.0,4
68,electric,seed068_electric.log,5,168.0,4
68,electric,seed068_electric.log,6,318.0,4
68,electric,seed068_electric.log,7,236.0,4
64,electric,seed064_electric.log,1,192.0,7
64,electric,seed064_electric.log,2,128.0,5
64,electric,seed064_electric.log,3,280.0,5
64,electric,seed064_electric.log,4,182.0,4
64,electric,seed064_electric.log,5,166.0,4
64,electric,seed064_electric.log,6,138.0,4
64,electric,seed064_electric.log,7,76.0,2
70,electric,seed070_electric.log,1,200.0,5
70,electric,seed070_electric.log,2,76.0,2
70,electric,seed070_electric.log,3,238.0,5
70,electric,seed070_electric.log,4,154.0,3
70,electric,seed070_electric.log,5,282.0,8
70,electric,seed070_electric.log,6,200.0,2
70,electric,seed070_electric.log,7,156.0,4
69,electric,seed069_electric.log,1,246.0,6
69,electric,seed069_electric.log,2,98.0,3
69,electric,seed069_electric.log,3,296.0,5
69,electric,seed069_electric.log,4,238.0,4
69,electric,seed069_electric.log,5,176.0,3
69,electric,seed069_electric.log,6,196.0,4
69,electric,seed069_electric.log,7,220.0,3
67,electric,seed067_electric.log,1,232.0,5
67,electric,seed067_electric.log,2,194.0,6
67,electric,seed067_electric.log,3,222.0,6
67,electric,seed067_electric.log,4,156.0,6
67,electric,seed067_electric.log,5,122.0,3
67,electric,seed067_electric.log,6,76.0,2
67,electric,seed067_electric.log,7,176.0,2
75,electric,seed075_electric.log,1,266.0,7
75,electric,seed075_electric.log,2,234.0,4
75,electric,seed075_electric.log,3,100.0,2
75,electric,seed075_electric.log,4,192.0,3
75,electric,seed075_electric.log,5,218.0,6
75,electric,seed075_electric.log,6,78.0,3
75,electric,seed075_electric.log,7,152.0,5
73,electric,seed073_electric.log,1,72.0,2
73,electric,seed073_electric.log,2,166.0,6
73,electric,seed073_electric.log,3,188.0,4
73,electric,seed073_electric.log,4,100.0,3
73,electric,seed073_electric.log,5,120.0,4
73,electric,seed073_electric.log,6,254.0,5
73,electric,seed073_electric.log,7,172.0,5
55,electric,seed055_electric.log,1,152.0,5
55,electric,seed055_electric.log,2,220.0,5
55,electric,seed055_electric.log,3,74.0,4
55,electric,seed055_electric.log,4,200.0,3
55,electric,seed055_electric.log,5,268.0,4
55,electric,seed055_electric.log,6,254.0,3
55,electric,seed055_electric.log,7,196.0,4
77,electric,seed077_electric.log,1,136.0,3
77,electric,seed077_electric.log,2,172.0,3
77,electric,seed077_electric.log,3,240.0,6
77,electric,seed077_electric.log,4,156.0,5
77,electric,seed077_electric.log,5,264.0,7
77,electric,seed077_electric.log,6,76.0,4
77,electric,seed077_electric.log,7,70.0,2
71,electric,seed071_electric.log,1,238.0,5
71,electric,seed071_electric.log,2,192.0,5
71,electric,seed071_electric.log,3,76.0,3
71,electric,seed071_electric.log,4,74.0,2
71,electric,seed071_electric.log,5,252.0,8
71,electric,seed071_electric.log,6,156.0,4
71,electric,seed071_electric.log,7,198.0,3
79,electric,seed079_electric.log,1,100.0,3
79,electric,seed079_electric.log,2,178.0,7
79,electric,seed079_electric.log,3,152.0,3
79,electric,seed079_electric.log,4,160.0,4
79,electric,seed079_electric.log,5,220.0,6
79,electric,seed079_electric.log,6,186.0,5
79,electric,seed079_electric.log,7,188.0,3
74,electric,seed074_electric.log,1,162.0,6
74,electric,seed074_electric.log,2,176.0,4
74,electric,seed074_electric.log,3,280.0,7
74,electric,seed074_electric.log,4,72.0,2
74,electric,seed074_electric.log,5,74.0,2
74,electric,seed074_electric.log,6,234.0,5
74,electric,seed074_electric.log,7,190.0,5
78,electric,seed078_electric.log,1,126.0,4
78,electric,seed078_electric.log,2,170.0,6
78,electric,seed078_electric.log,3,66.0,2
78,electric,seed078_electric.log,4,150.0,3
78,electric,seed078_electric.log,5,150.0,5
78,electric,seed078_electric.log,6,162.0,3
78,electric,seed078_electric.log,7,242.0,6
72,electric,seed072_electric.log,1,186.0,5
72,electric,seed072_electric.log,2,72.0,3
72,electric,seed072_electric.log,3,250.0,6
72,electric,seed072_electric.log,4,228.0,5
72,electric,seed072_electric.log,5,200.0,5
72,electric,seed072_electric.log,6,196.0,4
72,electric,seed072_electric.log,7,74.0,3
82,electric,seed082_electric.log,1,176.0,4
82,electric,seed082_electric.log,2,120.0,5
82,electric,seed082_electric.log,3,190.0,5
82,electric,seed082_electric.log,4,76.0,2
82,electric,seed082_electric.log,5,272.0,6
82,electric,seed082_electric.log,6,244.0,7
82,electric,seed082_electric.log,7,74.0,2
76,electric,seed076_electric.log,1,120.0,3
76,electric,seed076_electric.log,2,252.0,6
76,electric,seed076_electric.log,3,170.0,5
76,electric,seed076_electric.log,4,78.0,4
76,electric,seed076_electric.log,5,278.0,6
76,electric,seed076_electric.log,6,320.0,5
76,electric,seed076_electric.log,7,72.0,2
83,electric,seed083_electric.log,1,200.0,5
83,electric,seed083_electric.log,2,74.0,3
83,electric,seed083_electric.log,3,76.0,3
83,electric,seed083_electric.log,4,178.0,4
83,electric,seed083_electric.log,5,398.0,6
83,electric,seed083_electric.log,6,338.0,6
83,electric,seed083_electric.log,7,156.0,4
80,electric,seed080_electric.log,1,290.0,7
80,electric,seed080_electric.log,2,242.0,6
80,electric,seed080_electric.log,3,224.0,6
80,electric,seed080_electric.log,4,172.0,4
80,electric,seed080_electric.log,5,172.0,4
80,electric,seed080_electric.log,6,74.0,2
80,electric,seed080_electric.log,7,166.0,2
85,electric,seed085_electric.log,1,138.0,4
85,electric,seed085_electric.log,2,188.0,5
85,electric,seed085_electric.log,3,200.0,5
85,electric,seed085_electric.log,4,190.0,3
85,electric,seed085_electric.log,5,140.0,4
85,electric,seed085_electric.log,6,162.0,3
85,electric,seed085_electric.log,7,246.0,3
87,electric,seed087_electric.log,1,214.0,5
87,electric,seed087_electric.log,2,130.0,4
87,electric,seed087_electric.log,3,74.0,3
87,electric,seed087_electric.log,4,294.0,7
87,electric,seed087_electric.log,5,190.0,4
87,electric,seed087_electric.log,6,176.0,3
87,electric,seed087_electric.log,7,166.0,5
86,electric,seed086_electric.log,1,162.0,6
86,electric,seed086_electric.log,2,76.0,3
86,electric,seed086_electric.log,3,198.0,3
86,electric,seed086_electric.log,4,274.0,6
86,electric,seed086_electric.log,5,174.0,4
86,electric,seed086_electric.log,6,300.0,6
86,electric,seed086_electric.log,7,70.0,2
84,electric,seed084_electric.log,1,76.0,3
84,electric,seed084_electric.log,2,228.0,7
84,electric,seed084_electric.log,3,232.0,5
84,electric,seed084_electric.log,4,362.0,5
84,electric,seed084_electric.log,5,162.0,3
84,electric,seed084_electric.log,6,78.0,2
84,electric,seed084_electric.log,7,150.0,4
88,electric,seed088_electric.log,1,120.0,3
88,electric,seed088_electric.log,2,128.0,6
88,electric,seed088_electric.log,3,164.0,6
88,electric,seed088_electric.log,4,230.0,6
88,electric,seed088_electric.log,5,200.0,3
88,electric,seed088_electric.log,6,162.0,3
88,electric,seed088_electric.log,7,162.0,3
81,electric,seed081_electric.log,1,196.0,5
81,electric,seed081_electric.log,2,154.0,5
81,electric,seed081_electric.log,3,244.0,5
81,electric,seed081_electric.log,4,128.0,4
81,electric,seed081_electric.log,5,176.0,4
81,electric,seed081_electric.log,6,156.0,4
81,electric,seed081_electric.log,7,194.0,5
91,electric,seed091_electric.log,1,132.0,4
91,electric,seed091_electric.log,2,70.0,3
91,electric,seed091_electric.log,3,152.0,6
91,electric,seed091_electric.log,4,294.0,5
91,electric,seed091_electric.log,5,250.0,4
91,electric,seed091_electric.log,6,240.0,4
91,electric,seed091_electric.log,7,136.0,2
90,electric,seed090_electric.log,1,72.0,4
90,electric,seed090_electric.log,2,234.0,6
90,electric,seed090_electric.log,3,164.0,6
