seed,gse_type,log_file,plane_id,completed,turnaround_time_min,wait_unload_min,wait_load_min
16,electric,seed016_electric.log,U28672,True,108.0,4.0,69.0
15,electric,seed015_electric.log,AF1341,True,84.0,10.0,39.0
15,electric,seed015_electric.log,AF782,True,68.0,4.0,29.0
15,electric,seed015_electric.log,BA774,True,50.0,6.0,9.0
15,electric,seed015_electric.log,EK149,True,94.0,20.0,39.0
15,electric,seed015_electric.log,EK533,True,67.0,12.0,20.0
15,electric,seed015_electric.log,IB204,True,59.0,7.0,17.0
15,electric,seed015_electric.log,IB452,True,176.0,94.0,47.0
15,electric,seed015_electric.log,KL123,True,155.0,74.0,46.0
15,electric,seed015_electric.log,KL184,True,126.0,16.0,75.0
15,electric,seed015_electric.log,KL642,True,63.0,6.0,22.0
15,electric,seed015_electric.log,LH412,True,48.0,1.0,12.0
15,electric,seed015_electric.log,LH997,True,46.0,3.0,8.0
15,electric,seed015_electric.log,OS374,True,139.0,49.0,55.0
15,electric,seed015_electric.log,QF640,True,111.0,45.0,31.0
15,electric,seed015_electric.log,TK1954,True,88.0,4.0,49.0
15,electric,seed015_electric.log,U28672,True,56.0,4.0,17.0
10,electric,seed010_electric.log,AF1341,True,89.0,6.0,48.0
10,electric,seed010_electric.log,AF782,True,49.0,1.0,13.0
10,electric,seed010_electric.log,BA774,True,83.0,25.0,23.0
10,electric,seed010_electric.log,EK149,True,115.0,4.0,76.0
10,electric,seed010_electric.log,EK533,True,87.0,8.0,44.0
10,electric,seed010_electric.log,IB204,True,58.0,6.0,17.0
10,electric,seed010_electric.log,IB452,True,87.0,24.0,28.0
10,electric,seed010_electric.log,KL123,True,76.0,13.0,28.0
10,electric,seed010_electric.log,KL184,True,121.0,23.0,63.0
10,electric,seed010_electric.log,KL642,True,95.0,7.0,53.0
10,electric,seed010_electric.log,LH412,True,104.0,10.0,59.0
10,electric,seed010_electric.log,LH997,True,46.0,2.0,9.0
10,electric,seed010_electric.log,OS374,True,119.0,42.0,42.0
10,electric,seed010_electric.log,QF640,True,82.0,18.0,29.0
10,electric,seed010_electric.log,TK1954,True,112.0,1.0,76.0
10,electric,seed010_electric.log,U28672,True,153.0,4.0,114.0
18,electric,seed018_electric.log,AF1341,True,62.0,9.0,18.0
18,electric,seed018_electric.log,AF782,True,138.0,0.0,103.0
18,electric,seed018_electric.log,BA774,True,77.0,31.0,11.0
18,electric,seed018_electric.log,EK149,True,128.0,7.0,86.0
18,electric,seed018_electric.log,EK533,True,66.0,2.0,29.0
18,electric,seed018_electric.log,IB204,True,52.0,6.0,11.0
18,electric,seed018_electric.log,IB452,True,76.0,29.0,12.0
18,electric,seed018_electric.log,KL123,True,69.0,11.0,23.0
18,electric,seed018_electric.log,KL184,True,101.0,44.0,22.0
18,electric,seed018_electric.log,KL642,True,58.0,7.0,16.0
18,electric,seed018_electric.log,LH412,True,110.0,1.0,74.0
18,electric,seed018_electric.log,LH997,True,44.0,1.0,8.0
18,electric,seed018_electric.log,OS374,True,83.0,11.0,37.0
18,electric,seed018_electric.log,QF640,True,119.0,5.0,79.0
18,electric,seed018_electric.log,TK1954,True,44.0,4.0,5.0
18,electric,seed018_electric.log,U28672,True,56.0,3.0,18.0
17,electric,seed017_electric.log,AF1341,True,62.0,15.0,12.0
17,electric,seed017_electric.log,AF782,True,103.0,4.0,64.0
17,electric,seed017_electric.log,BA774,True,56.0,7.0,14.0
17,electric,seed017_electric.log,EK149,True,84.0,1.0,48.0
17,electric,seed017_electric.log,EK533,True,91.0,5.0,51.0
17,electric,seed017_electric.log,IB204,True,64.0,6.0,23.0
17,electric,seed017_electric.log,IB452,True,54.0,7.0,12.0
17,electric,seed017_electric.log,KL123,True,91.0,9.0,47.0
17,electric,seed017_electric.log,KL184,True,78.0,21.0,22.0
17,electric,seed017_electric.log,KL642,True,91.0,39.0,17.0
17,electric,seed017_electric.log,LH412,True,61.0,4.0,22.0
17,electric,seed017_electric.log,LH997,True,47.0,2.0,10.0
17,electric,seed017_electric.log,OS374,True,70.0,14.0,21.0
17,electric,seed017_electric.log,QF640,True,76.0,10.0,31.0
17,electric,seed017_electric.log,TK1954,True,77.0,3.0,39.0
17,electric,seed017_electric.log,U28672,True,114.0,3.0,76.0
22,electric,seed022_electric.log,AF1341,True,119.0,15.0,69.0
22,electric,seed022_electric.log,AF782,True,104.0,0.0,69.0
22,electric,seed022_electric.log,BA774,True,52.0,8.0,9.0
22,electric,seed022_electric.log,EK149,True,82.0,7.0,40.0
22,electric,seed022_electric.log,EK533,True,72.0,0.0,37.0
22,electric,seed022_electric.log,IB204,True,64.0,6.0,23.0
22,electric,seed022_electric.log,IB452,True,72.0,12.0,25.0
22,electric,seed022_electric.log,KL123,True,79.0,8.0,36.0
22,electric,seed022_electric.log,KL184,True,114.0,15.0,64.0
22,electric,seed022_electric.log,KL642,True,68.0,16.0,17.0
22,electric,seed022_electric.log,LH412,True,60.0,1.0,24.0
22,electric,seed022_electric.log,LH997,True,44.0,1.0,8.0
22,electric,seed022_electric.log,OS374,True,83.0,26.0,22.0
22,electric,seed022_electric.log,QF640,True,101.0,5.0,61.0
22,electric,seed022_electric.log,TK1954,True,97.0,1.0,61.0
22,electric,seed022_electric.log,U28672,True,105.0,0.0,70.0
23,electric,seed023_electric.log,AF1341,True,67.0,7.0,25.0
23,electric,seed023_electric.log,AF782,True,115.0,3.0,77.0
23,electric,seed023_electric.log,BA774,True,99.0,31.0,33.0
23,electric,seed023_electric.log,EK149,True,50.0,8.0,7.0
23,electric,seed023_electric.log,EK533,True,93.0,9.0,49.0
23,electric,seed023_electric.log,IB204,True,59.0,9.0,15.0
23,electric,seed023_electric.log,IB452,True,65.0,18.0,12.0
23,electric,seed023_electric.log,KL123,True,61.0,11.0,15.0
23,electric,seed023_electric.log,KL184,True,66.0,12.0,19.0
23,electric,seed023_electric.log,KL642,True,120.0,19.0,66.0
23,electric,seed023_electric.log,LH412,True,57.0,6.0,16.0
23,electric,seed023_electric.log,LH997,True,47.0,4.0,8.0
23,electric,seed023_electric.log,OS374,True,69.0,9.0,25.0
23,electric,seed023_electric.log,QF640,True,71.0,10.0,26.0
23,electric,seed023_electric.log,TK1954,True,58.0,6.0,17.0
23,electric,seed023_electric.log,U28672,True,117.0,3.0,79.0
25,electric,seed025_electric.log,AF1341,True,53.0,6.0,12.0
25,electric,seed025_electric.log,AF782,True,69.0,3.0,31.0
25,electric,seed025_electric.log,BA774,True,55.0,6.0,14.0
25,electric,seed025_electric.log,EK149,True,56.0,4.0,17.0
25,electric,seed025_electric.log,EK533,True,111.0,0.0,76.0
25,electric,seed025_electric.log,IB204,True,58.0,6.0,17.0
25,electric,seed025_electric.log,IB452,True,71.0,8.0,28.0
25,electric,seed025_electric.log,KL123,True,96.0,20.0,41.0
25,electric,seed025_electric.log,KL184,True,98.0,5.0,58.0
25,electric,seed025_electric.log,KL642,True,121.0,7.0,79.0
25,electric,seed025_electric.log,LH412,True,50.0,0.0,15.0
